id,product_code,loading,attribute_0,attribute_1,attribute_2,attribute_3,measurement_0,measurement_1,measurement_2,measurement_3,measurement_4,measurement_5,measurement_6,measurement_7,measurement_8,measurement_9,measurement_10,measurement_11,measurement_12,measurement_13,measurement_14,measurement_15,measurement_16,measurement_17,failure
20651,D,173.1,material_7,material_5,6,6,18,8,5,20.066,12.954,17.171,16.204,12.21,21.52,,15.538,,11.639,14.92,,14.671,19.641,,0
20652,D,117.76,material_7,material_5,6,6,4,11,3,15.897,11.235,16.784,18.423,,18.583,,18.307,19.126,9.482,16.561,15.804,16.259,15.719,744.426,0
20653,D,146.87,material_7,material_5,6,6,8,4,4,17.946,12.956,17.151,16.149,11.973,19.129,11.022,16.931,20.539,11.387,16.601,16.069,14.31,16.028,597.514,0
20654,D,81.84,material_7,material_5,6,6,14,6,9,17.856,11.222,,17.018,10.515,18.706,11.338,18.963,19.671,13.858,15.557,19.412,13.201,17.421,650.028,1
20655,D,78.64,material_7,material_5,6,6,14,9,3,16.944,11.501,,20.042,11.187,19.906,11.135,19.666,20.091,11.81,16.448,16.161,11.776,17.386,952.642,1
20656,D,160.93,material_7,material_5,6,6,7,13,8,17.841,12.948,17.232,17.187,9.672,18.201,11.72,16.15,18.271,11.751,16.078,17.626,12.813,18.068,,1
20657,D,104.18,material_7,material_5,6,6,12,12,2,17.374,12.248,16.924,18.552,10.524,20.654,12.13,,,10.827,14.733,15.526,13.11,17.288,810.173,0
20658,D,75.07,material_7,material_5,6,6,11,7,5,17.254,10.644,15.407,17.352,,19.374,11.401,16.61,16.946,11.068,,17.019,15.213,16.644,600.032,0
20659,D,171.12,material_7,material_5,6,6,9,6,4,17.562,10.143,18.282,18.435,12.539,20.377,11.535,18.635,20.133,8.735,14.491,,16.085,15.613,,0
20660,D,72.09,material_7,material_5,6,6,7,13,11,19.158,12.77,16.591,18.768,,19.879,12.434,18.889,20.775,12.416,13.595,16.035,14.017,17.521,807.741,0
20661,D,101.47,material_7,material_5,6,6,11,5,12,16.879,11.953,16.492,17.259,11.691,18.171,,15.26,19.098,12.261,16.547,13.202,15.703,15.442,563.798,0
20662,D,75.91,material_7,material_5,6,6,6,9,5,16.958,10.475,18.179,16.563,11.754,20.196,10.807,19.018,18.132,11.548,15.474,17.969,,18.265,725.928,0
20663,D,150.46,material_7,material_5,6,6,8,15,7,15.804,11.896,16.796,16.106,11.237,17.717,11.551,17.007,19.971,12.393,14.304,14.604,13.992,,,0
20664,D,161.08,material_7,material_5,6,6,6,11,4,18.643,13.015,14.743,16.729,11.616,20.011,10.884,17.502,19.49,13.102,14.933,15.822,,17.468,547.826,0
20665,D,159.61,material_7,material_5,6,6,4,14,13,17.332,13.741,16.387,15.802,11.423,20.423,11.966,16.649,18.757,12.812,14.978,17.604,14.189,15.61,547.871,0
20666,D,216.0,material_7,material_5,6,6,11,6,5,19.998,11.725,,17.706,12.427,18.766,11.128,12.39,19.345,14.584,15.802,,18.207,12.476,803.048,1
20667,D,172.88,material_7,material_5,6,6,4,8,6,18.512,11.315,16.049,19.857,12.191,18.314,9.552,13.389,18.927,11.967,14.528,16.522,16.374,14.343,851.427,0
20668,D,143.75,material_7,material_5,6,6,9,6,4,18.022,10.997,15.961,17.312,11.684,19.268,12.556,15.99,18.18,13.512,16.25,16.914,12.762,19.606,626.487,0
20669,D,106.7,material_7,material_5,6,6,8,7,5,16.166,11.038,18.081,17.258,11.076,19.165,10.825,16.666,18.499,12.261,15.041,14.157,14.117,17.293,675.649,0
20670,D,184.48,material_7,material_5,6,6,10,11,7,18.295,12.966,18.103,17.449,12.459,20.649,11.389,17.709,17.432,12.955,15.378,14.617,15.068,16.069,897.693,1
20671,D,148.32,material_7,material_5,6,6,8,14,4,17.203,13.164,16.952,17.312,12.441,18.844,11.535,16.055,,11.964,15.015,17.742,15.116,17.737,680.281,0
20672,D,144.91,material_7,material_5,6,6,5,10,8,17.999,12.136,17.121,17.051,11.259,19.699,11.095,14.612,18.322,11.087,15.406,14.822,15.897,15.348,679.795,0
20673,D,94.46,material_7,material_5,6,6,8,8,8,17.733,11.769,16.167,17.52,13.102,20.37,9.819,16.892,,10.989,,16.869,14.451,14.123,782.747,0
20674,D,95.99,material_7,material_5,6,6,10,14,3,,10.164,16.711,18.225,11.401,18.569,10.829,15.935,19.529,11.362,14.824,16.669,15.024,15.626,669.705,0
20675,D,93.68,material_7,material_5,6,6,13,9,2,17.254,11.081,17.004,16.766,11.254,18.834,12.135,16.392,20.75,11.195,15.892,17.479,13.663,17.814,575.795,0
20676,D,139.75,material_7,material_5,6,6,6,6,1,16.935,11.705,17.169,18.812,12.128,20.438,11.774,16.675,19.037,11.839,14.769,14.677,13.924,17.413,904.896,0
20677,D,184.94,material_7,material_5,6,6,7,14,9,18.733,11.276,17.244,18.222,,17.159,10.361,17.916,19.147,12.239,15.578,14.623,13.382,18.013,647.407,0
20678,D,172.91,material_7,material_5,6,6,9,7,4,18.138,10.892,17.001,16.381,13.187,18.299,12.015,15.01,19.26,11.612,17.434,16.749,18.182,13.925,625.293,0
20679,D,,material_7,material_5,6,6,12,10,8,18.937,11.776,16.506,18.814,12.25,18.531,11.531,16.22,,11.528,14.948,17.032,14.707,16.785,809.042,0
20680,D,149.53,material_7,material_5,6,6,3,14,1,16.866,11.087,16.425,15.878,9.682,18.348,11.53,15.161,19.578,9.209,16.732,16.568,16.32,16.347,343.166,0
20681,D,148.34,material_7,material_5,6,6,11,7,8,16.416,13.446,17.553,17.977,12.467,18.268,10.603,17.613,18.456,11.949,14.554,17.065,14.285,15.82,,1
20682,D,130.69,material_7,material_5,6,6,5,10,6,18.114,10.907,16.526,15.7,11.441,18.068,13.48,18.065,19.939,13.207,,18.976,14.254,,,0
20683,D,131.15,material_7,material_5,6,6,8,8,4,17.582,12.443,18.018,16.294,11.851,17.226,11.404,15.959,20.366,13.355,17.42,16.944,13.701,17.538,542.428,0
20684,D,109.37,material_7,material_5,6,6,7,13,8,18.708,10.997,17.97,17.788,11.422,19.214,10.496,16.734,20.373,9.062,14.914,15.48,16.134,15.693,799.342,0
20685,D,114.6,material_7,material_5,6,6,7,5,11,17.774,11.559,17.441,18.9,12.357,19.566,,12.389,19.416,12.357,15.298,15.339,16.09,14.689,913.206,0
20686,D,113.74,material_7,material_5,6,6,9,9,6,18.006,10.838,17.685,17.155,10.036,19.305,11.595,16.264,19.248,13.121,15.987,14.527,13.679,17.854,643.419,0
20687,D,108.65,material_7,material_5,6,6,4,19,14,17.809,11.02,17.991,16.703,12.683,19.499,12.158,17.886,20.126,9.063,16.059,15.292,14.029,17.111,753.849,1
20688,D,82.18,material_7,material_5,6,6,4,20,10,17.802,12.006,18.877,17.887,13.237,18.844,9.545,15.125,18.818,11.956,15.928,13.567,,19.59,910.274,0
20689,D,199.83,material_7,material_5,6,6,12,7,6,18.021,10.814,17.444,17.707,11.301,17.856,,15.507,18.605,11.095,14.999,15.851,13.26,17.893,658.441,0
20690,D,87.42,material_7,material_5,6,6,10,13,8,17.496,11.805,16.881,16.841,10.443,16.631,11.363,15.867,19.428,11.716,16.049,13.198,16.671,16.838,417.187,0
20691,D,101.73,material_7,material_5,6,6,5,6,10,17.882,12.67,17.409,16.982,13.225,17.884,10.291,16.984,19.128,13.269,16.901,12.487,16.161,14.298,679.723,0
20692,D,75.85,material_7,material_5,6,6,13,5,5,17.541,11.395,18.04,17.87,10.211,19.007,12.155,,19.407,10.989,15.333,13.339,16.964,18.541,713.003,0
20693,D,115.22,material_7,material_5,6,6,10,7,3,17.397,11.406,16.994,17.623,10.34,18.284,10.958,18.515,18.571,12.382,15.28,17.383,14.901,17.462,,1
20694,D,121.54,material_7,material_5,6,6,8,14,8,16.957,10.43,18.418,17.408,14.259,18.187,11.962,18.547,17.501,9.995,14.26,16.435,15.403,15.09,827.602,0
20695,D,138.79,material_7,material_5,6,6,10,17,7,18.922,,18.659,,12.004,19.429,11.803,17.902,19.635,8.705,15.448,15.883,,17.07,1003.692,0
20696,D,121.42,material_7,material_5,6,6,14,6,10,17.288,11.234,17.802,18.008,11.082,18.839,13.115,16.308,17.964,12.217,13.909,16.865,14.995,17.592,736.145,0
20697,D,124.52,material_7,material_5,6,6,8,15,13,16.281,11.033,16.013,17.15,,20.415,9.723,17.929,19.113,12.324,15.84,17.243,14.969,,604.861,0
20698,D,158.44,material_7,material_5,6,6,10,10,7,17.811,9.242,17.873,19.594,,18.907,10.55,14.797,19.48,10.741,15.539,15.447,13.917,,988.316,0
20699,D,190.93,material_7,material_5,6,6,11,4,6,19.415,11.215,16.86,17.089,11.188,18.543,11.966,15.537,,11.302,14.659,15.237,15.501,,,0
20700,D,128.41,material_7,material_5,6,6,8,13,12,17.273,12.615,17.717,17.799,11.727,,11.043,17.815,21.194,11.693,15.575,17.18,15.408,,766.057,0
20701,D,75.81,material_7,material_5,6,6,9,5,11,17.976,11.192,17.306,17.613,11.946,19.25,11.569,16.659,,9.292,15.012,14.63,17.35,15.928,750.335,0
20702,D,124.04,material_7,material_5,6,6,6,12,8,17.827,11.73,17.933,17.52,10.933,18.882,11.358,17.687,19.772,11.395,,17.383,14.89,14.438,,0
20703,D,133.12,material_7,material_5,6,6,10,15,9,17.388,11.164,16.514,,12.291,20.591,12.472,16.428,19.43,13.449,15.408,14.346,15.376,15.8,770.703,0
20704,D,119.18,material_7,material_5,6,6,4,8,16,16.979,11.629,15.737,18.236,10.33,20.02,12.428,16.433,19.567,13.834,14.045,,14.241,16.945,649.315,0
20705,D,125.94,material_7,material_5,6,6,5,10,2,17.319,9.565,17.162,16.664,11.867,17.931,10.497,17.906,19.998,13.273,15.366,12.004,,18.735,557.331,1
20706,D,119.38,material_7,material_5,6,6,5,8,10,19.983,10.953,17.601,17.121,12.825,19.283,10.226,17.779,19.268,14.636,16.641,16.334,,18.414,816.742,0
20707,D,110.92,material_7,material_5,6,6,5,6,6,16.318,10.768,14.676,17.185,13.44,18.518,10.128,16.369,18.286,12.068,14.619,13.215,15.879,19.157,531.472,0
20708,D,165.36,material_7,material_5,6,6,9,8,11,16.766,13.321,17.993,15.821,11.532,16.828,11.151,14.356,17.778,9.733,15.361,15.503,14.693,15.926,438.065,0
20709,D,183.99,material_7,material_5,6,6,5,9,8,18.28,11.589,16.476,17.018,12.905,19.564,10.048,18.183,19.615,11.832,14.565,16.556,12.856,16.793,714.964,1
20710,D,146.77,material_7,material_5,6,6,17,10,4,15.793,11.001,17.207,16.853,11.124,18.758,10.772,16.062,19.672,11.267,17.255,17.489,15.946,15.948,550.94,1
20711,D,172.6,material_7,material_5,6,6,8,11,5,19.844,12.211,15.644,15.879,11.829,18.296,11.681,15.992,20.261,12.358,13.337,15.219,14.925,17.662,467.648,1
20712,D,87.01,material_7,material_5,6,6,6,10,18,18.176,10.407,16.821,16.766,13.141,20.301,11.467,14.404,18.701,9.069,16.305,16.987,,18.117,763.455,0
20713,D,84.22,material_7,material_5,6,6,6,9,9,18.57,13.044,16.473,17.822,11.323,20.405,13.216,15.638,18.16,11.598,16.604,16.616,13.454,16.021,768.293,0
20714,D,96.1,material_7,material_5,6,6,6,10,3,18.946,11.341,14.999,15.931,13.149,19.058,12.31,15.519,20.206,10.637,15.623,17.096,15.015,16.399,517.168,0
20715,D,81.9,material_7,material_5,6,6,8,9,6,17.658,10.46,17.862,17.19,12.794,19.25,12.649,15.701,,9.627,13.863,14.79,13.529,17.171,779.736,0
20716,D,186.42,material_7,material_5,6,6,7,13,5,18.723,12.105,19.491,16.866,11.375,20.009,9.719,14.993,18.721,10.885,14.383,14.857,14.402,18.153,854.256,0
20717,D,120.47,material_7,material_5,6,6,6,14,9,18.57,11.471,15.849,15.679,12.197,19.17,11.343,17.918,20.547,12.473,16.704,17.246,14.895,17.542,498.298,0
20718,D,127.83,material_7,material_5,6,6,13,10,10,17.638,10.839,16.453,16.248,10.057,21.411,10.268,19.649,18.599,10.936,16.158,16.349,16.289,14.138,591.312,1
20719,D,186.35,material_7,material_5,6,6,7,8,4,18.896,10.735,18.101,19.977,9.708,19.875,11.078,17.108,19.438,,15.282,16.128,16.198,15.91,973.716,0
20720,D,,material_7,material_5,6,6,8,5,6,16.661,10.815,18.094,17.034,12.338,17.823,10.522,,19.028,11.882,,15.075,14.342,17.587,650.852,0
20721,D,91.17,material_7,material_5,6,6,12,11,8,18.487,11.68,17.376,18.382,11.0,19.317,12.347,15.907,18.831,10.243,17.52,16.831,16.511,14.683,797.659,1
20722,D,122.3,material_7,material_5,6,6,11,8,11,19.317,10.727,16.099,18.415,10.46,17.693,11.518,17.455,19.375,10.444,16.434,17.107,15.618,14.755,621.549,0
20723,D,157.15,material_7,material_5,6,6,9,7,9,17.401,10.143,16.835,16.58,10.293,19.059,10.739,14.86,19.007,12.306,15.865,15.47,13.342,18.822,518.946,0
20724,D,110.25,material_7,material_5,6,6,6,5,10,16.151,12.042,18.921,17.088,11.211,17.163,10.339,18.624,,13.818,15.314,17.028,14.734,18.603,604.261,0
20725,D,119.54,material_7,material_5,6,6,10,8,5,17.201,12.759,18.14,16.841,11.481,18.574,10.987,16.423,19.735,9.869,15.509,17.498,17.362,15.869,650.75,0
20726,D,128.29,material_7,material_5,6,6,4,12,6,19.018,10.818,17.016,18.507,12.095,18.572,11.723,16.96,18.694,10.979,15.812,17.485,16.914,14.961,809.493,0
20727,D,84.98,material_7,material_5,6,6,2,13,15,18.221,12.665,16.924,15.773,11.554,19.595,12.848,,18.318,12.897,16.884,16.291,13.48,16.822,560.411,0
20728,D,160.95,material_7,material_5,6,6,10,4,9,17.1,,17.209,18.141,12.713,17.892,10.411,19.048,18.244,13.068,15.001,15.759,13.21,18.237,731.049,0
20729,D,100.7,material_7,material_5,6,6,14,4,7,17.764,10.479,,17.543,11.98,17.009,10.434,18.546,17.688,13.042,15.992,18.619,13.494,16.834,545.989,0
20730,D,172.62,material_7,material_5,6,6,5,12,7,18.113,11.422,14.639,19.375,11.405,19.756,12.43,17.079,20.406,14.603,14.505,13.005,14.371,16.324,752.443,0
20731,D,147.13,material_7,material_5,6,6,7,8,4,17.646,13.15,18.991,17.301,11.768,20.817,,15.334,19.75,10.649,16.569,14.846,13.859,16.408,901.831,0
20732,D,128.98,material_7,material_5,6,6,4,15,4,18.53,11.673,16.346,17.221,10.518,18.979,11.807,17.827,18.182,12.595,16.083,14.657,,17.627,581.67,0
20733,D,171.46,material_7,material_5,6,6,4,14,13,17.638,11.459,18.912,17.836,10.714,20.289,10.645,18.174,20.972,14.888,13.785,18.344,11.002,16.23,865.718,1
20734,D,81.41,material_7,material_5,6,6,7,6,6,17.071,12.246,15.819,19.104,,18.081,11.811,,20.271,10.165,14.531,17.85,17.127,14.593,679.258,0
20735,D,99.89,material_7,material_5,6,6,9,10,6,18.528,11.438,15.596,18.005,11.938,18.177,12.011,18.303,18.739,9.168,16.129,15.565,15.658,16.252,630.636,0
20736,D,104.02,material_7,material_5,6,6,9,10,10,18.194,10.107,18.486,16.65,11.738,19.099,11.781,15.224,19.679,10.859,16.275,13.434,15.131,,722.225,0
20737,D,170.59,material_7,material_5,6,6,11,8,6,17.677,11.575,15.415,17.554,13.067,20.989,,15.292,17.223,8.846,16.476,,18.542,16.781,770.201,0
20738,D,133.46,material_7,material_5,6,6,4,17,7,18.903,10.797,16.684,16.849,10.306,19.096,10.997,14.743,17.556,12.737,18.533,13.366,14.754,16.562,573.668,0
20739,D,102.5,material_7,material_5,6,6,6,11,1,17.209,12.993,16.467,16.736,10.38,19.129,10.091,14.834,16.825,10.578,16.254,16.524,12.63,16.614,513.389,1
20740,D,119.71,material_7,material_5,6,6,9,7,6,17.092,12.326,16.241,17.376,12.086,20.328,12.298,16.752,17.651,13.493,15.893,16.402,13.964,17.771,706.484,1
20741,D,74.64,material_7,material_5,6,6,1,5,10,18.454,11.062,15.784,16.267,11.017,,11.743,18.994,18.109,10.942,16.073,,13.51,16.406,507.686,0
20742,D,204.79,material_7,material_5,6,6,8,13,10,17.935,9.649,17.84,17.352,13.636,20.503,11.68,16.525,18.873,10.023,14.821,16.078,14.187,16.466,912.12,1
20743,D,83.24,material_7,material_5,6,6,3,4,8,17.545,10.427,17.234,17.141,10.213,18.846,10.687,19.695,20.673,12.177,14.341,17.761,13.668,11.885,584.058,0
20744,D,136.28,material_7,material_5,6,6,6,12,6,18.026,11.021,18.329,17.206,13.44,18.965,11.087,,18.269,9.577,14.552,16.488,12.787,15.563,835.123,0
20745,D,120.57,material_7,material_5,6,6,6,12,5,18.78,11.399,15.96,16.925,,18.998,11.794,15.748,19.057,11.804,15.027,13.238,16.472,18.014,568.419,0
20746,D,177.65,material_7,material_5,6,6,17,6,4,16.929,14.584,17.675,17.515,10.028,19.633,11.493,20.07,19.876,,17.291,16.531,13.08,18.502,668.08,0
20747,D,80.1,material_7,material_5,6,6,8,8,2,18.897,10.106,17.098,18.33,11.286,20.06,10.649,14.602,19.523,11.497,14.742,,16.375,15.012,841.044,0
20748,D,96.37,material_7,material_5,6,6,6,10,4,17.269,11.943,15.395,17.03,11.02,18.084,11.228,19.671,18.433,8.932,15.042,16.332,14.973,17.781,445.912,0
20749,D,149.79,material_7,material_5,6,6,8,11,4,17.501,12.086,16.17,18.896,10.99,17.901,11.257,18.201,18.607,13.018,17.185,16.663,12.634,14.355,663.745,0
20750,D,133.16,material_7,material_5,6,6,14,3,6,18.837,13.923,17.224,17.045,12.167,19.026,10.721,16.817,17.998,12.373,16.952,15.382,14.209,17.465,711.684,0
20751,D,107.84,material_7,material_5,6,6,22,5,3,19.278,11.216,16.984,17.724,12.384,21.401,11.422,15.896,20.335,12.894,15.151,17.424,13.884,17.342,916.592,0
20752,D,109.91,material_7,material_5,6,6,7,13,8,16.863,11.677,18.142,17.194,,17.766,11.566,18.277,19.722,11.167,16.726,16.419,14.304,16.084,582.711,0
20753,D,89.33,material_7,material_5,6,6,9,1,5,18.627,11.117,14.179,18.005,11.274,19.261,11.257,17.572,18.435,8.243,15.667,,16.761,17.307,,0
20754,D,148.0,material_7,material_5,6,6,13,8,5,17.61,11.204,18.014,18.313,12.875,18.879,12.596,17.179,,14.173,14.603,15.863,,18.562,875.499,1
20755,D,190.4,material_7,material_5,6,6,3,6,10,17.586,13.358,16.368,16.949,14.252,18.676,9.844,16.155,20.256,12.274,,12.624,15.365,15.475,696.936,0
20756,D,94.91,material_7,material_5,6,6,8,16,12,17.789,12.077,18.096,17.804,13.432,20.333,10.44,16.592,19.461,10.934,17.656,17.418,13.577,18.2,948.636,0
20757,D,67.01,material_7,material_5,6,6,4,11,10,17.586,11.284,17.651,18.264,12.143,17.372,9.839,17.141,18.74,13.57,14.84,17.702,13.499,17.379,725.481,1
20758,D,95.51,material_7,material_5,6,6,5,8,5,16.691,11.562,17.298,19.036,11.321,18.464,13.016,14.869,19.309,10.045,15.587,17.553,11.403,16.386,776.08,0
20759,D,111.54,material_7,material_5,6,6,12,11,7,20.053,13.365,18.92,16.999,10.41,19.021,10.486,,18.969,12.874,14.197,15.719,13.73,18.167,759.453,0
20760,D,177.73,material_7,material_5,6,6,3,19,2,16.442,13.039,17.386,16.257,10.631,,11.092,15.519,19.904,11.967,14.978,15.149,13.298,17.542,494.528,0
20761,D,112.27,material_7,material_5,6,6,9,8,7,19.25,11.442,15.968,18.112,9.968,20.627,11.99,13.811,20.276,10.41,17.394,,13.241,17.379,726.333,1
20762,D,76.96,material_7,material_5,6,6,16,7,5,19.426,11.952,18.135,18.846,9.26,20.519,,17.423,19.175,13.258,14.611,14.614,,17.298,897.733,1
20763,D,121.91,material_7,material_5,6,6,2,18,5,18.226,10.331,18.665,17.613,15.269,,12.099,15.121,17.693,,17.207,15.049,14.209,17.66,950.765,1
20764,D,195.66,material_7,material_5,6,6,5,7,3,16.514,11.927,18.678,18.397,10.407,18.766,13.276,18.044,19.753,12.77,15.97,16.632,14.907,15.548,772.766,0
20765,D,169.72,material_7,material_5,6,6,5,9,1,17.239,10.274,15.851,18.02,10.19,20.864,11.593,19.23,19.188,12.389,15.477,18.319,11.967,19.711,685.348,0
20766,D,97.93,material_7,material_5,6,6,7,10,12,16.141,11.456,15.274,17.494,11.877,19.339,11.562,14.317,19.035,,15.142,15.464,14.366,15.849,566.391,0
20767,D,61.62,material_7,material_5,6,6,8,7,6,18.38,12.733,15.12,19.478,11.965,16.936,10.778,16.585,21.379,13.536,14.981,13.398,14.707,16.253,,0
20768,D,96.08,material_7,material_5,6,6,15,4,2,19.793,9.949,16.612,17.024,11.123,18.784,10.385,14.111,17.601,10.348,15.872,15.985,,17.406,628.662,0
20769,D,105.05,material_7,material_5,6,6,7,12,4,18.0,10.783,16.671,17.554,12.446,17.841,10.015,16.402,17.817,11.831,17.754,17.924,14.25,16.702,648.66,0
20770,D,260.95,material_7,material_5,6,6,5,13,4,17.673,10.18,17.086,15.533,11.73,19.359,9.361,,17.327,11.432,15.244,15.272,14.254,17.705,529.363,0
20771,D,173.67,material_7,material_5,6,6,6,8,13,17.823,12.251,16.253,16.889,10.828,18.078,11.523,16.047,19.877,11.986,15.979,13.132,17.224,18.097,490.966,1
20772,D,143.43,material_7,material_5,6,6,7,10,9,18.414,12.372,16.833,16.859,12.677,17.792,11.201,17.562,18.499,11.098,15.877,16.494,15.609,14.554,612.667,0
20773,D,95.99,material_7,material_5,6,6,12,10,10,16.263,11.97,16.61,16.032,,18.715,11.284,15.849,20.276,11.174,15.823,16.608,16.025,16.004,512.315,0
20774,D,87.76,material_7,material_5,6,6,5,14,4,18.053,10.211,16.428,17.97,11.073,18.545,10.216,15.186,,9.786,16.064,,13.116,15.32,647.393,0
20775,D,146.53,material_7,material_5,6,6,6,6,10,17.507,10.987,18.338,16.904,12.207,19.065,11.779,15.774,18.585,11.374,14.694,16.442,15.162,17.056,740.421,0
20776,D,161.54,material_7,material_5,6,6,8,17,9,18.708,10.046,17.266,17.557,10.295,18.236,12.692,16.61,20.043,9.338,,,13.055,17.811,,1
20777,D,,material_7,material_5,6,6,3,13,13,17.003,11.684,,17.984,12.327,16.778,11.123,14.689,19.158,10.718,17.312,14.42,15.273,17.563,631.32,0
20778,D,165.07,material_7,material_5,6,6,10,9,8,15.891,10.695,16.498,15.659,11.281,17.801,11.41,17.464,18.853,11.29,16.862,16.644,13.108,14.291,,0
20779,D,153.94,material_7,material_5,6,6,9,5,11,17.408,10.502,16.228,15.378,12.739,18.881,13.573,16.703,19.327,13.214,17.673,15.196,14.737,16.76,475.248,0
20780,D,107.82,material_7,material_5,6,6,7,3,13,17.493,12.001,16.38,16.568,9.864,20.066,10.778,14.095,18.513,10.245,14.196,14.784,15.778,16.312,526.56,0
20781,D,127.31,material_7,material_5,6,6,10,6,6,19.668,12.661,16.503,17.648,13.253,17.608,10.657,18.159,18.122,12.869,16.63,16.798,15.108,18.01,714.045,0
20782,D,96.67,material_7,material_5,6,6,10,10,9,17.533,13.3,17.655,17.582,11.791,19.093,9.513,14.729,19.884,10.523,14.086,15.021,14.847,16.419,742.815,0
20783,D,156.8,material_7,material_5,6,6,7,10,10,19.873,11.324,17.4,17.543,10.663,21.107,10.47,15.615,20.606,10.499,14.907,,18.79,,840.399,0
20784,D,130.05,material_7,material_5,6,6,12,12,6,16.098,10.822,16.778,17.255,12.658,19.147,10.597,17.246,18.565,12.377,16.494,18.501,13.117,16.087,666.133,0
20785,D,162.27,material_7,material_5,6,6,7,9,7,17.808,10.402,16.469,17.644,12.988,19.003,11.19,19.058,21.778,14.607,17.082,17.024,12.74,17.419,731.491,0
20786,D,71.88,material_7,material_5,6,6,3,8,9,18.309,12.149,17.727,17.112,12.06,19.212,12.243,15.191,19.805,11.525,15.385,17.402,15.902,15.022,741.463,0
20787,D,151.86,material_7,material_5,6,6,11,3,2,19.419,10.046,14.851,18.391,10.972,19.408,10.247,14.552,19.011,,15.699,14.15,15.419,15.83,664.14,1
20788,D,81.3,material_7,material_5,6,6,11,14,6,17.004,11.605,16.062,17.335,12.111,19.421,12.665,15.759,18.735,13.491,17.184,16.251,12.541,16.43,638.715,0
20789,D,97.33,material_7,material_5,6,6,7,12,4,17.622,11.253,17.024,19.316,12.495,18.765,11.377,18.422,19.043,,14.928,14.551,13.386,17.705,882.254,0
20790,D,199.06,material_7,material_5,6,6,14,4,8,17.994,10.788,13.965,18.76,13.514,18.927,10.897,18.053,19.125,12.558,16.273,17.101,13.589,,702.014,0
20791,D,172.01,material_7,material_5,6,6,6,8,8,17.374,12.181,17.262,19.113,9.15,19.292,13.467,18.222,19.25,8.274,14.751,16.348,15.387,18.53,740.81,0
20792,D,125.09,material_7,material_5,6,6,3,10,8,19.305,11.947,15.988,17.153,10.079,19.078,10.305,17.516,19.628,12.582,16.526,16.739,14.936,17.82,556.223,0
20793,D,80.2,material_7,material_5,6,6,5,6,7,18.22,13.731,16.9,18.254,12.13,17.155,12.288,16.388,17.966,14.802,15.729,19.675,11.644,18.743,679.76,0
20794,D,97.71,material_7,material_5,6,6,8,10,3,17.848,11.297,19.191,17.401,12.174,20.187,12.252,14.967,20.134,10.772,15.949,,13.835,16.624,911.795,0
20795,D,90.18,material_7,material_5,6,6,8,10,14,17.765,10.184,16.799,18.333,11.264,18.767,11.443,17.227,19.339,15.463,16.546,17.153,13.05,,,0
20796,D,174.81,material_7,material_5,6,6,11,10,6,18.444,9.254,17.23,16.639,10.969,19.801,12.004,,,13.46,17.499,16.035,14.364,16.826,649.537,0
20797,D,267.17,material_7,material_5,6,6,6,17,5,19.051,11.731,17.543,19.666,9.76,19.15,12.834,17.027,17.812,13.462,13.078,15.08,12.66,18.999,873.039,1
20798,D,128.28,material_7,material_5,6,6,4,2,9,18.229,11.49,18.219,17.957,11.457,,12.472,15.622,19.033,12.021,16.538,14.235,13.625,19.015,852.143,1
20799,D,138.37,material_7,material_5,6,6,6,7,5,17.281,11.345,18.744,17.488,11.427,18.678,,16.03,20.028,10.097,18.761,15.045,14.538,15.78,755.953,0
20800,D,106.6,material_7,material_5,6,6,4,14,8,18.499,,16.595,16.014,12.1,20.116,11.387,15.53,20.77,11.429,14.047,14.611,13.871,,625.567,0
20801,D,118.35,material_7,material_5,6,6,9,10,7,17.872,12.506,16.397,18.141,11.959,18.944,10.6,14.412,20.523,10.762,14.687,15.014,13.768,18.509,721.979,0
20802,D,171.18,material_7,material_5,6,6,8,7,8,17.701,12.3,18.737,16.286,13.782,20.021,10.704,19.978,17.586,14.971,15.907,18.217,13.659,18.618,843.259,0
20803,D,96.53,material_7,material_5,6,6,6,15,15,18.305,13.769,17.022,18.872,11.258,,,16.261,,9.529,15.108,17.055,16.126,15.098,668.857,1
20804,D,121.09,material_7,material_5,6,6,4,5,8,16.784,11.956,15.836,17.011,11.653,19.192,11.93,15.013,17.887,10.649,13.797,15.346,14.04,16.588,,0
20805,D,115.4,material_7,material_5,6,6,12,9,4,18.928,11.805,17.058,18.925,10.958,17.419,12.784,15.503,19.275,11.516,15.424,15.115,14.066,18.321,728.35,0
20806,D,92.74,material_7,material_5,6,6,11,7,7,17.97,12.591,16.987,17.343,10.627,17.883,10.191,14.984,20.682,10.091,,15.129,18.002,14.341,562.624,0
20807,D,114.55,material_7,material_5,6,6,12,16,7,18.624,10.452,18.99,17.697,10.929,20.827,11.607,15.614,20.17,11.801,14.954,16.118,16.2,14.788,922.702,0
20808,D,133.33,material_7,material_5,6,6,7,11,9,18.498,11.128,17.355,18.302,12.109,19.536,,13.673,20.621,9.377,15.601,15.51,16.63,19.52,855.088,0
20809,D,162.39,material_7,material_5,6,6,7,5,4,17.097,12.072,17.146,17.434,12.53,19.749,12.583,16.001,,11.008,15.812,14.86,14.77,17.148,758.34,0
