,ID,GENDER,CAR,REALITY,NO_OF_CHILD,INCOME,INCOME_TYPE,EDUCATION_TYPE,FAMILY_TYPE,HOUSE_TYPE,FLAG_MOBIL,WORK_PHONE,PHONE,E_MAIL,FAMILY SIZE,BEGIN_MONTH,AGE,YEARS_EMPLOYED,TARGET
20495,5118449,F,N,N,1,76500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,3.0,33,28,2,0
20496,5118450,F,N,N,1,76500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,3.0,33,28,2,0
20497,5118451,F,N,N,1,76500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,3.0,24,28,2,0
20498,5118452,F,N,N,1,76500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,3.0,18,28,2,0
20499,5118453,F,N,N,1,76500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,3.0,16,28,2,0
20500,5118454,F,N,N,1,76500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,3.0,12,28,2,0
20501,5118455,F,N,N,1,76500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,3.0,8,28,2,0
20502,5118456,F,N,N,1,76500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,3.0,8,28,2,0
20503,5118457,F,N,N,1,76500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,3.0,3,28,2,0
20504,5118458,F,Y,Y,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,0,3.0,33,35,4,0
20505,5118460,F,Y,Y,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,0,3.0,33,35,4,0
20506,5118461,F,Y,N,1,135000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,1,1,0,0,3.0,35,27,6,0
20507,5118463,M,Y,N,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,4.0,59,50,3,0
20508,5118464,M,Y,N,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,4.0,42,50,3,0
20509,5118467,M,Y,N,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,4.0,54,50,3,0
20510,5118468,M,Y,N,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,4.0,8,50,3,0
20511,5118469,M,Y,N,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,4.0,50,50,3,0
20512,5118470,M,Y,N,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,4.0,42,50,3,0
20513,5118471,M,Y,N,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,4.0,25,50,3,0
20514,5118472,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,2.0,8,27,5,0
20515,5118473,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,39,48,2,0
20516,5118475,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,46,48,2,0
20517,5118476,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,44,48,2,0
20518,5118477,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,53,48,2,0
20519,5118478,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,46,48,2,0
20520,5118479,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,29,48,2,0
20521,5118480,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,22,48,2,0
20522,5118490,F,N,Y,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,2.0,59,41,1,0
20523,5118491,F,N,Y,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,2.0,51,41,1,0
20524,5118492,F,N,Y,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,2.0,19,41,1,0
20525,5118493,F,N,Y,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,2.0,9,41,1,0
20526,5118494,M,Y,Y,1,337500.0,Working,Higher education,Married,House / apartment,1,1,1,1,3.0,20,31,5,0
20527,5118495,M,Y,Y,1,337500.0,Working,Higher education,Married,House / apartment,1,1,1,1,3.0,4,31,5,0
20528,5118499,F,N,Y,0,193500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,2.0,7,51,2,0
20529,5118500,F,N,Y,0,193500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,2.0,5,51,2,0
20530,5118517,M,Y,N,0,337500.0,Working,Higher education,Married,House / apartment,1,1,0,0,2.0,43,37,7,0
20531,5118518,F,Y,Y,2,180000.0,Working,Higher education,Married,House / apartment,1,0,1,0,4.0,27,34,1,0
20532,5118529,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,40,34,2,0
20533,5118531,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,19,34,2,0
20534,5118532,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,20,34,2,0
20535,5118533,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,11,34,2,0
20536,5118534,F,Y,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,1,60,2,0
20537,5118535,F,N,Y,1,81000.0,Working,Secondary / secondary special,Married,Municipal apartment,1,1,1,0,3.0,39,43,17,0
20538,5118536,F,N,Y,1,81000.0,Working,Secondary / secondary special,Married,Municipal apartment,1,1,1,0,3.0,43,43,17,0
20539,5118537,F,N,Y,1,81000.0,Working,Secondary / secondary special,Married,Municipal apartment,1,1,1,0,3.0,32,43,17,0
20540,5118538,F,N,Y,1,81000.0,Working,Secondary / secondary special,Married,Municipal apartment,1,1,1,0,3.0,41,43,17,0
20541,5118540,F,N,Y,1,81000.0,Working,Secondary / secondary special,Married,Municipal apartment,1,1,1,0,3.0,43,43,17,0
20542,5118542,F,N,Y,0,72000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,1,0,2.0,35,50,3,0
20543,5118543,F,N,N,0,130500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,2.0,47,51,11,0
20544,5118550,F,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,3.0,18,43,4,0
20545,5118551,F,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,3.0,13,43,4,0
20546,5118552,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,1,0,0,0,1.0,8,51,5,0
20547,5118553,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,1,0,0,0,1.0,37,51,5,0
20548,5118555,F,N,Y,0,126000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,1,0,1.0,48,46,8,0
20549,5118556,F,N,Y,0,126000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,1,0,1.0,44,46,8,0
20550,5118557,F,N,Y,0,126000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,1,0,1.0,52,46,8,0
20551,5118559,F,N,Y,0,126000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,1,0,1.0,48,46,8,0
20552,5118560,F,N,Y,0,126000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,1,0,1.0,1,46,8,0
20553,5118561,F,Y,Y,0,180000.0,Working,Higher education,Married,Co-op apartment,1,0,0,0,2.0,60,30,3,0
20554,5118563,F,Y,Y,0,180000.0,Working,Higher education,Married,Co-op apartment,1,0,0,0,2.0,9,30,3,0
20555,5118564,F,Y,Y,0,180000.0,Working,Higher education,Married,Co-op apartment,1,0,0,0,2.0,22,30,3,0
20556,5118566,F,N,Y,2,147150.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,4.0,22,38,9,0
20557,5118567,F,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,1.0,38,51,5,0
20558,5118570,F,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,1.0,17,51,5,0
20559,5118571,F,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,1.0,14,51,5,0
20560,5118572,F,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,1.0,29,51,5,0
20561,5118573,F,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,1.0,17,51,5,0
20562,5118574,F,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,0,1.0,3,51,5,0
20563,5118575,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Single / not married,With parents,1,1,0,0,1.0,13,31,2,0
20564,5118576,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Single / not married,With parents,1,1,0,0,1.0,13,31,2,0
20565,5118577,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Single / not married,With parents,1,1,0,0,1.0,20,31,2,0
20566,5118580,F,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,46,36,5,0
20567,5118581,F,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,21,36,5,0
20568,5118594,F,N,Y,0,81000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,2.0,25,24,3,0
20569,5118595,F,N,Y,0,81000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,2.0,19,24,3,0
20570,5118596,F,N,Y,0,81000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,1,0,2.0,7,24,3,0
20571,5118597,M,Y,N,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,0,2.0,20,46,14,0
20572,5118598,M,Y,N,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,0,2.0,10,46,14,0
20573,5118600,M,N,Y,1,315000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,0,0,0,2.0,58,45,10,0
20574,5118602,F,N,N,1,135000.0,Working,Higher education,Married,House / apartment,1,1,1,0,3.0,31,32,5,0
20575,5118603,F,N,N,1,135000.0,Working,Higher education,Married,House / apartment,1,1,1,0,3.0,24,32,5,0
20576,5118604,F,N,N,1,135000.0,Working,Higher education,Married,House / apartment,1,1,1,0,3.0,34,32,5,0
20577,5118605,F,N,N,1,135000.0,Working,Higher education,Married,House / apartment,1,1,1,0,3.0,39,32,5,0
20578,5118606,F,N,N,1,135000.0,Working,Higher education,Married,House / apartment,1,1,1,0,3.0,29,32,5,0
20579,5118607,F,N,N,1,135000.0,Working,Higher education,Married,House / apartment,1,1,1,0,3.0,16,32,5,0
20580,5118608,F,N,N,1,135000.0,Working,Higher education,Married,House / apartment,1,1,1,0,3.0,4,32,5,0
20581,5118609,F,Y,Y,0,202500.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,1,1,1,0,1.0,11,28,1,0
20582,5118611,F,Y,Y,0,202500.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,1,1,1,0,1.0,14,28,1,0
20583,5118612,F,Y,Y,0,202500.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,1,1,1,0,1.0,11,28,1,0
20584,5118613,F,Y,Y,0,202500.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,1,1,1,0,1.0,1,28,1,0
20585,5118614,F,Y,Y,2,99000.0,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,4.0,41,35,5,0
20586,5118615,M,N,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,2.0,21,53,2,0
20587,5118616,M,N,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,2.0,5,53,2,0
20588,5118617,F,N,N,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,0,1.0,52,43,14,0
20589,5118618,F,N,N,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,0,1.0,34,43,14,0
20590,5118619,F,N,Y,0,225000.0,Commercial associate,Higher education,Single / not married,With parents,1,0,0,0,1.0,30,30,1,0
20591,5118620,F,N,Y,0,225000.0,Commercial associate,Higher education,Single / not married,With parents,1,0,0,0,1.0,52,30,1,0
20592,5118630,F,N,N,1,67500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,3.0,5,40,3,0
20593,5118635,F,N,N,1,67500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,3.0,22,40,3,0
20594,5118636,F,N,N,1,67500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,3.0,30,40,3,0
20595,5118632,F,N,N,0,117000.0,Working,Secondary / secondary special,Widow,House / apartment,1,0,0,0,1.0,10,62,3,0
20596,5118637,M,Y,N,0,900000.0,State servant,Higher education,Married,House / apartment,1,0,1,0,2.0,46,64,5,0
20597,5118638,M,Y,N,0,900000.0,State servant,Higher education,Married,House / apartment,1,0,1,0,2.0,59,64,5,0
20598,5118639,M,Y,N,0,900000.0,State servant,Higher education,Married,House / apartment,1,0,1,0,2.0,12,64,5,0
20599,5118640,M,Y,N,0,900000.0,State servant,Higher education,Married,House / apartment,1,0,1,0,2.0,19,64,5,0
20600,5118641,M,Y,N,0,900000.0,State servant,Higher education,Married,House / apartment,1,0,1,0,2.0,27,64,5,0
20601,5118642,M,Y,N,0,900000.0,State servant,Higher education,Married,House / apartment,1,0,1,0,2.0,52,64,5,0
20602,5118644,F,N,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,0,3.0,6,28,1,0
20603,5118647,F,N,Y,2,270000.0,State servant,Higher education,Single / not married,House / apartment,1,0,0,0,3.0,53,29,8,1
20604,5118649,F,N,Y,2,270000.0,State servant,Higher education,Single / not married,House / apartment,1,0,0,0,3.0,31,29,8,0
20605,5118650,F,N,Y,2,270000.0,State servant,Higher education,Single / not married,House / apartment,1,0,0,0,3.0,3,29,8,0
20606,5125127,F,N,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,1,0,1.0,43,44,5,0
20607,5125129,F,N,Y,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,2.0,23,47,1,0
20608,5125130,F,N,Y,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,2.0,6,47,1,0
20609,5125133,F,N,Y,0,220500.0,Working,Secondary / secondary special,Separated,House / apartment,1,1,0,0,1.0,35,47,2,0
20610,5125134,F,N,Y,0,220500.0,Working,Secondary / secondary special,Separated,House / apartment,1,1,0,0,1.0,35,47,2,0
20611,5125136,F,N,Y,0,220500.0,Working,Secondary / secondary special,Separated,House / apartment,1,1,0,0,1.0,8,47,2,0
20612,5125137,F,N,Y,0,220500.0,Working,Secondary / secondary special,Separated,House / apartment,1,1,0,0,1.0,9,47,2,0
20613,5125145,M,Y,Y,2,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,4.0,14,44,1,0
20614,5125147,M,N,Y,0,180000.0,Working,Incomplete higher,Single / not married,House / apartment,1,0,0,0,1.0,9,34,7,0
20615,5125148,M,Y,Y,1,225000.0,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,2.0,43,42,10,0
20616,5125154,M,N,Y,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,3.0,15,33,5,0
20617,5125156,M,N,Y,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,3.0,43,33,5,0
20618,5125157,M,N,Y,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,3.0,36,33,5,0
20619,5125158,M,N,Y,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,3.0,26,33,5,0
20620,5125159,M,N,Y,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,3.0,6,33,5,0
20621,5125160,M,N,Y,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,3.0,9,33,5,0
20622,5125161,M,N,Y,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,3.0,13,33,5,0
20623,5125162,M,N,Y,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,3.0,25,33,5,0
20624,5125163,M,N,Y,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,3.0,26,33,5,0
20625,5125164,M,N,Y,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,3.0,31,33,5,0
20626,5125165,M,N,Y,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,3.0,34,33,5,0
20627,5125166,M,N,Y,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,3.0,44,33,5,0
20628,5125170,M,Y,Y,2,135000.0,Working,Higher education,Married,House / apartment,1,1,1,0,4.0,3,37,6,0
20629,5125172,F,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,4,41,1,0
20630,5125173,F,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,41,41,1,0
20631,5125174,F,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,4,41,1,0
20632,5125175,F,N,Y,2,157500.0,State servant,Higher education,Married,House / apartment,1,1,1,0,4.0,0,27,3,0
20633,5125176,F,N,Y,2,157500.0,State servant,Higher education,Married,House / apartment,1,1,1,0,4.0,27,27,3,0
20634,5125177,F,N,Y,2,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,4.0,6,48,3,0
20635,5125178,F,N,Y,2,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,4.0,36,48,3,0
20636,5125179,F,N,Y,2,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,4.0,22,48,3,0
20637,5125180,F,N,Y,2,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,4.0,38,48,3,0
20638,5125181,F,Y,Y,0,112500.0,Commercial associate,Higher education,Married,House / apartment,1,0,1,1,2.0,29,32,0,0
20639,5125182,F,Y,Y,0,112500.0,Commercial associate,Higher education,Married,House / apartment,1,0,1,1,2.0,29,32,0,0
20640,5125184,M,N,Y,1,225000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,0,1,0,2.0,8,42,11,0
20641,5125185,M,N,Y,1,225000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,0,1,0,2.0,24,42,11,0
20642,5125196,F,N,Y,0,202500.0,Working,Incomplete higher,Single / not married,House / apartment,1,0,0,0,1.0,2,51,20,0
20643,5125197,F,N,Y,0,202500.0,Working,Incomplete higher,Single / not married,House / apartment,1,0,0,0,1.0,35,51,20,0
20644,5125198,F,N,Y,0,202500.0,Working,Incomplete higher,Single / not married,House / apartment,1,0,0,0,1.0,39,51,20,0
20645,5125200,F,N,Y,0,202500.0,Working,Incomplete higher,Single / not married,House / apartment,1,0,0,0,1.0,1,51,20,0
20646,5125202,F,N,Y,0,202500.0,Working,Incomplete higher,Single / not married,House / apartment,1,0,0,0,1.0,0,51,20,0
20647,5125203,F,N,Y,0,202500.0,Working,Incomplete higher,Single / not married,House / apartment,1,0,0,0,1.0,0,51,20,0
20648,5125205,F,N,Y,0,202500.0,Working,Incomplete higher,Single / not married,House / apartment,1,0,0,0,1.0,1,51,20,0
20649,5125206,F,N,Y,0,202500.0,Working,Incomplete higher,Single / not married,House / apartment,1,0,0,0,1.0,23,51,20,0
20650,5125207,F,N,Y,0,202500.0,Working,Incomplete higher,Single / not married,House / apartment,1,0,0,0,1.0,40,51,20,0
20651,5125208,F,N,Y,0,202500.0,Working,Incomplete higher,Single / not married,House / apartment,1,0,0,0,1.0,49,51,20,0
20652,5125214,M,N,Y,0,675000.0,Commercial associate,Higher education,Married,House / apartment,1,1,1,1,2.0,29,49,3,0
20653,5125215,M,N,Y,0,675000.0,Commercial associate,Higher education,Married,House / apartment,1,1,1,1,2.0,14,49,3,0
20654,5125216,M,N,Y,0,675000.0,Commercial associate,Higher education,Married,House / apartment,1,1,1,1,2.0,9,49,3,0
20655,5125217,M,N,Y,0,675000.0,Commercial associate,Higher education,Married,House / apartment,1,1,1,1,2.0,18,49,3,0
20656,5125218,M,N,Y,0,675000.0,Commercial associate,Higher education,Married,House / apartment,1,1,1,1,2.0,20,49,3,0
20657,5125219,M,N,Y,0,675000.0,Commercial associate,Higher education,Married,House / apartment,1,1,1,1,2.0,22,49,3,0
20658,5125220,F,N,Y,1,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,1,0,2.0,30,50,17,0
20659,5125221,F,N,Y,1,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,1,0,2.0,48,50,17,0
20660,5125222,F,N,Y,1,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,1,0,2.0,49,50,17,0
20661,5125223,F,N,Y,1,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,1,0,2.0,6,50,17,0
20662,5125224,F,N,Y,1,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,1,0,2.0,15,50,17,0
20663,5125225,F,N,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,4.0,40,38,0,0
20664,5125226,F,N,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,4.0,56,38,0,0
20665,5125227,F,N,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,4.0,56,38,0,0
20666,5125229,F,N,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,4.0,19,38,0,0
20667,5125230,F,N,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,4.0,6,38,0,0
20668,5125231,F,N,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,4.0,15,38,0,0
20669,5125232,F,N,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,4.0,3,38,0,0
20670,5125233,F,N,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,4.0,8,38,0,0
20671,5125234,F,N,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,4.0,15,38,0,0
20672,5125235,F,N,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,4.0,21,38,0,0
20673,5125236,F,N,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,4.0,40,38,0,0
20674,5125237,F,N,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,4.0,52,38,0,0
20675,5125238,F,Y,Y,0,166500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,2.0,10,44,3,0
20676,5125239,F,N,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,3.0,30,42,10,0
20677,5125240,F,N,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,1,0,3.0,15,42,10,0
20678,5125242,F,N,Y,0,180000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,2.0,12,65,0,0
20679,5125243,F,N,Y,0,180000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,2.0,12,65,0,0
20680,5125244,M,N,Y,1,225000.0,Working,Higher education,Single / not married,With parents,1,1,0,1,2.0,34,36,4,0
20681,5125245,M,N,Y,1,225000.0,Working,Higher education,Single / not married,With parents,1,1,0,1,2.0,14,36,4,0
20682,5125246,M,N,Y,1,225000.0,Working,Higher education,Single / not married,With parents,1,1,0,1,2.0,18,36,4,0
20683,5125247,M,N,Y,1,225000.0,Working,Higher education,Single / not married,With parents,1,1,0,1,2.0,30,36,4,0
20684,5125248,M,N,Y,1,225000.0,Working,Higher education,Single / not married,With parents,1,1,0,1,2.0,14,36,4,0
20685,5125249,M,N,Y,1,225000.0,Working,Higher education,Single / not married,With parents,1,1,0,1,2.0,18,36,4,0
20686,5125250,M,N,Y,1,225000.0,Working,Higher education,Single / not married,With parents,1,1,0,1,2.0,19,36,4,0
20687,5125257,M,Y,Y,0,225000.0,Working,Higher education,Married,Rented apartment,1,0,0,0,2.0,18,42,5,0
20688,5125258,M,Y,Y,0,225000.0,Working,Higher education,Married,Rented apartment,1,0,0,0,2.0,16,42,5,0
20689,5125259,M,Y,Y,0,225000.0,Working,Higher education,Married,Rented apartment,1,0,0,0,2.0,16,42,5,0
20690,5125260,M,Y,Y,0,225000.0,Working,Higher education,Married,Rented apartment,1,0,0,0,2.0,6,42,5,0
20691,5125270,M,N,N,1,360000.0,Working,Lower secondary,Married,House / apartment,1,0,0,1,3.0,24,35,3,0
20692,5125271,M,N,N,1,360000.0,Working,Lower secondary,Married,House / apartment,1,0,0,1,3.0,37,35,3,0
20693,5125272,M,N,N,1,360000.0,Working,Lower secondary,Married,House / apartment,1,0,0,1,3.0,39,35,3,0
20694,5125273,M,N,N,1,360000.0,Working,Lower secondary,Married,House / apartment,1,0,0,1,3.0,5,35,3,0
20695,5125274,M,N,N,1,360000.0,Working,Lower secondary,Married,House / apartment,1,0,0,1,3.0,17,35,3,0
20696,5125275,F,N,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,3.0,20,45,10,0
20697,5125276,F,N,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,3.0,34,45,10,0
20698,5125277,F,N,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,3.0,53,45,10,0
20699,5125280,F,N,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,3.0,34,45,10,0
20700,5125281,F,N,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,3.0,14,45,10,0
20701,5125282,F,N,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,3.0,34,45,10,0
20702,5125283,F,N,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,3.0,58,45,10,0
20703,5125284,F,N,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,1,3.0,59,45,10,0
20704,5125286,F,N,N,1,202500.0,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,2.0,60,38,0,0
20705,5125288,F,N,N,1,202500.0,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,2.0,52,38,0,0
20706,5125289,F,N,N,1,202500.0,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,2.0,40,38,0,1
20707,5125290,F,N,N,1,202500.0,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,2.0,24,38,0,0
20708,5125291,F,N,N,1,202500.0,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,2.0,60,38,0,0
20709,5125293,F,Y,N,0,126000.0,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,1.0,16,46,5,0
20710,5125294,F,Y,N,0,126000.0,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,1.0,3,46,5,0
20711,5125295,F,Y,N,0,126000.0,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,1.0,4,46,5,0
20712,5125296,F,Y,N,0,126000.0,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,1.0,14,46,5,0
