borough_x,block,lot,sale_price,zip_code,borough_y,yearbuilt,lotarea,bldgarea,resarea,comarea,unitsres,unitstotal,numfloors,latitude,longitude,landuse,bldgclass,building_age
4,3236,35,528000,11375.0,BK,1931.0,2500.0,7000.0,5250.0,1750.0,6.0,8.0,4.0,40.7026538,-73.9212752,4.0,S9,94.0
4,3236,35,250000,11375.0,BK,1931.0,2500.0,7000.0,5250.0,1750.0,6.0,8.0,4.0,40.7026538,-73.9212752,4.0,S9,94.0
4,3236,35,725000,11375.0,BK,1931.0,2500.0,7000.0,5250.0,1750.0,6.0,8.0,4.0,40.7026538,-73.9212752,4.0,S9,94.0
4,3236,35,235000,11375.0,BK,1931.0,2500.0,7000.0,5250.0,1750.0,6.0,8.0,4.0,40.7026538,-73.9212752,4.0,S9,94.0
4,3236,35,735000,11375.0,BK,1931.0,2500.0,7000.0,5250.0,1750.0,6.0,8.0,4.0,40.7026538,-73.9212752,4.0,S9,94.0
4,3236,35,230000,11375.0,BK,1931.0,2500.0,7000.0,5250.0,1750.0,6.0,8.0,4.0,40.7026538,-73.9212752,4.0,S9,94.0
4,3236,35,318000,11375.0,BK,1931.0,2500.0,7000.0,5250.0,1750.0,6.0,8.0,4.0,40.7026538,-73.9212752,4.0,S9,94.0
4,3236,35,385000,11375.0,BK,1931.0,2500.0,7000.0,5250.0,1750.0,6.0,8.0,4.0,40.7026538,-73.9212752,4.0,S9,94.0
4,3236,35,475000,11375.0,BK,1931.0,2500.0,7000.0,5250.0,1750.0,6.0,8.0,4.0,40.7026538,-73.9212752,4.0,S9,94.0
4,3236,35,452500,11375.0,BK,1931.0,2500.0,7000.0,5250.0,1750.0,6.0,8.0,4.0,40.7026538,-73.9212752,4.0,S9,94.0
4,3236,35,185000,11375.0,BK,1931.0,2500.0,7000.0,5250.0,1750.0,6.0,8.0,4.0,40.7026538,-73.9212752,4.0,S9,94.0
4,3236,35,315000,11375.0,BK,1931.0,2500.0,7000.0,5250.0,1750.0,6.0,8.0,4.0,40.7026538,-73.9212752,4.0,S9,94.0
4,3253,51,552000,11375.0,BX,1923.0,17660.0,76860.0,76860.0,0.0,62.0,62.0,5.0,40.8717645,-73.9026707,2.0,C1,102.0
4,3253,51,540000,11375.0,BX,1923.0,17660.0,76860.0,76860.0,0.0,62.0,62.0,5.0,40.8717645,-73.9026707,2.0,C1,102.0
4,3253,51,560000,11375.0,BX,1923.0,17660.0,76860.0,76860.0,0.0,62.0,62.0,5.0,40.8717645,-73.9026707,2.0,C1,102.0
4,3253,62,298000,11375.0,BX,1925.0,3744.0,2124.0,2124.0,0.0,2.0,2.0,2.0,40.8711581,-73.9028163,1.0,B2,100.0
4,3253,62,660000,11375.0,BX,1925.0,3744.0,2124.0,2124.0,0.0,2.0,2.0,2.0,40.8711581,-73.9028163,1.0,B2,100.0
4,3253,62,290204,11375.0,BX,1925.0,3744.0,2124.0,2124.0,0.0,2.0,2.0,2.0,40.8711581,-73.9028163,1.0,B2,100.0
4,3254,29,312000,11375.0,BX,1899.0,1725.0,960.0,960.0,0.0,1.0,1.0,2.5,40.8780797,-73.8990418,1.0,A1,126.0
4,3254,29,325000,11375.0,BX,1899.0,1725.0,960.0,960.0,0.0,1.0,1.0,2.5,40.8780797,-73.8990418,1.0,A1,126.0
4,3257,9,258000,11375.0,BX,1899.0,2111.0,1800.0,1200.0,0.0,1.0,1.0,2.0,40.8770118,-73.9019905,1.0,A1,126.0
4,3275,83,1050000,11375.0,QN,1930.0,30000.0,53400.0,53400.0,0.0,44.0,44.0,6.0,40.7180918,-73.8424634,3.0,D4,95.0
4,3275,83,1100000,11375.0,QN,1930.0,30000.0,53400.0,53400.0,0.0,44.0,44.0,6.0,40.7180918,-73.8424634,3.0,D4,95.0
4,3276,24,900000,11375.0,QN,1918.0,24452.0,66600.0,66600.0,0.0,51.0,51.0,5.0,40.717613,-73.8415446,3.0,D4,107.0
4,3276,24,1175000,11375.0,QN,1918.0,24452.0,66600.0,66600.0,0.0,51.0,51.0,5.0,40.717613,-73.8415446,3.0,D4,107.0
4,3291,1,425000,11375.0,BK,1931.0,6245.0,8370.0,0.0,8370.0,0.0,1.0,2.0,40.7025647,-73.9156274,5.0,O2,94.0
4,3291,1,392000,11375.0,BK,1931.0,6245.0,8370.0,0.0,8370.0,0.0,1.0,2.0,40.7025647,-73.9156274,5.0,O2,94.0
4,3291,1,439500,11375.0,BK,1931.0,6245.0,8370.0,0.0,8370.0,0.0,1.0,2.0,40.7025647,-73.9156274,5.0,O2,94.0
4,3291,1,400000,11375.0,BK,1931.0,6245.0,8370.0,0.0,8370.0,0.0,1.0,2.0,40.7025647,-73.9156274,5.0,O2,94.0
4,3291,16,315000,11375.0,BK,1901.0,2000.0,3240.0,3240.0,0.0,3.0,3.0,3.0,40.7029022,-73.9155548,2.0,C0,124.0
4,3291,16,450000,11375.0,BK,1901.0,2000.0,3240.0,3240.0,0.0,3.0,3.0,3.0,40.7029022,-73.9155548,2.0,C0,124.0
4,3291,16,125000,11375.0,BK,1901.0,2000.0,3240.0,3240.0,0.0,3.0,3.0,3.0,40.7029022,-73.9155548,2.0,C0,124.0
4,3291,80,870000,11375.0,QN,1932.0,10000.0,52454.0,52454.0,0.0,43.0,43.0,6.0,40.7173758,-73.8407444,3.0,D4,93.0
4,3291,80,1148000,11375.0,QN,1932.0,10000.0,52454.0,52454.0,0.0,43.0,43.0,6.0,40.7173758,-73.8407444,3.0,D4,93.0
4,3291,80,210000,11375.0,QN,1932.0,10000.0,52454.0,52454.0,0.0,43.0,43.0,6.0,40.7173758,-73.8407444,3.0,D4,93.0
4,3292,1,750000,11375.0,BK,1901.0,2250.0,3000.0,1500.0,1500.0,3.0,4.0,2.0,40.703475,-73.9143315,4.0,S3,124.0
4,3292,1,750000,11375.0,BK,1901.0,2250.0,3000.0,1500.0,1500.0,3.0,4.0,2.0,40.703475,-73.9143315,4.0,S3,124.0
4,3292,1,615000,11375.0,BK,1901.0,2250.0,3000.0,1500.0,1500.0,3.0,4.0,2.0,40.703475,-73.9143315,4.0,S3,124.0
4,3292,28,798000,11375.0,BX,1920.0,2250.0,2510.0,2510.0,0.0,2.0,2.0,2.5,40.8701961,-73.8836003,1.0,B3,105.0
4,3292,36,440000,11375.0,BK,1901.0,1950.0,3012.0,3012.0,0.0,3.0,3.0,3.0,40.7040401,-73.9139232,2.0,C0,124.0
4,3292,36,435000,11375.0,BK,1901.0,1950.0,3012.0,3012.0,0.0,3.0,3.0,3.0,40.7040401,-73.9139232,2.0,C0,124.0
4,3292,36,409000,11375.0,BK,1901.0,1950.0,3012.0,3012.0,0.0,3.0,3.0,3.0,40.7040401,-73.9139232,2.0,C0,124.0
4,3292,36,445000,11375.0,BK,1901.0,1950.0,3012.0,3012.0,0.0,3.0,3.0,3.0,40.7040401,-73.9139232,2.0,C0,124.0
4,3292,36,425000,11375.0,BK,1901.0,1950.0,3012.0,3012.0,0.0,3.0,3.0,3.0,40.7040401,-73.9139232,2.0,C0,124.0
4,3293,45,146000,11375.0,SI,1990.0,1129.0,1030.0,1030.0,0.0,1.0,1.0,3.0,40.5935733,-74.0967329,1.0,A5,35.0
4,3293,50,765000,11375.0,BX,1913.0,2560.0,16320.0,16320.0,0.0,16.0,16.0,5.0,40.8648033,-73.8926554,2.0,C1,112.0
4,3293,50,480000,11375.0,BX,1913.0,2560.0,16320.0,16320.0,0.0,16.0,16.0,5.0,40.8648033,-73.8926554,2.0,C1,112.0
4,3293,50,470000,11375.0,BX,1913.0,2560.0,16320.0,16320.0,0.0,16.0,16.0,5.0,40.8648033,-73.8926554,2.0,C1,112.0
4,3293,50,460000,11375.0,BX,1913.0,2560.0,16320.0,16320.0,0.0,16.0,16.0,5.0,40.8648033,-73.8926554,2.0,C1,112.0
4,3293,64,360000,11375.0,BK,1992.0,3594.0,2875.0,0.0,2875.0,0.0,1.0,1.0,40.6912597,-73.9245593,5.0,K1,33.0
4,3293,64,364000,11375.0,BK,1992.0,3594.0,2875.0,0.0,2875.0,0.0,1.0,1.0,40.6912597,-73.9245593,5.0,K1,33.0
4,3293,64,430000,11375.0,BK,1992.0,3594.0,2875.0,0.0,2875.0,0.0,1.0,1.0,40.6912597,-73.9245593,5.0,K1,33.0
4,3293,64,259000,11375.0,BK,1992.0,3594.0,2875.0,0.0,2875.0,0.0,1.0,1.0,40.6912597,-73.9245593,5.0,K1,33.0
4,3334,58,430000,11375.0,QN,1940.0,22900.0,99600.0,99600.0,0.0,96.0,96.0,6.0,40.7162902,-73.8377745,3.0,D4,85.0
4,3334,58,195000,11375.0,QN,1940.0,22900.0,99600.0,99600.0,0.0,96.0,96.0,6.0,40.7162902,-73.8377745,3.0,D4,85.0
4,3334,58,425000,11375.0,QN,1940.0,22900.0,99600.0,99600.0,0.0,96.0,96.0,6.0,40.7162902,-73.8377745,3.0,D4,85.0
4,3334,58,540000,11375.0,QN,1940.0,22900.0,99600.0,99600.0,0.0,96.0,96.0,6.0,40.7162902,-73.8377745,3.0,D4,85.0
4,3334,163,280000,11375.0,QN,1931.0,30000.0,122833.0,122833.0,0.0,98.0,98.0,6.0,40.7146737,-73.8359063,3.0,D4,94.0
4,3334,163,283000,11375.0,QN,1931.0,30000.0,122833.0,122833.0,0.0,98.0,98.0,6.0,40.7146737,-73.8359063,3.0,D4,94.0
4,3334,163,279000,11375.0,QN,1931.0,30000.0,122833.0,122833.0,0.0,98.0,98.0,6.0,40.7146737,-73.8359063,3.0,D4,94.0
4,3334,163,277000,11375.0,QN,1931.0,30000.0,122833.0,122833.0,0.0,98.0,98.0,6.0,40.7146737,-73.8359063,3.0,D4,94.0
4,3334,163,700000,11375.0,QN,1931.0,30000.0,122833.0,122833.0,0.0,98.0,98.0,6.0,40.7146737,-73.8359063,3.0,D4,94.0
4,3334,163,325000,11375.0,QN,1931.0,30000.0,122833.0,122833.0,0.0,98.0,98.0,6.0,40.7146737,-73.8359063,3.0,D4,94.0
4,3334,163,610000,11375.0,QN,1931.0,30000.0,122833.0,122833.0,0.0,98.0,98.0,6.0,40.7146737,-73.8359063,3.0,D4,94.0
4,3334,163,310000,11375.0,QN,1931.0,30000.0,122833.0,122833.0,0.0,98.0,98.0,6.0,40.7146737,-73.8359063,3.0,D4,94.0
4,3334,186,310000,11375.0,QN,1929.0,20000.0,76681.0,76681.0,0.0,72.0,72.0,6.0,40.7141486,-73.835316,3.0,D4,96.0
4,3334,186,226600,11375.0,QN,1929.0,20000.0,76681.0,76681.0,0.0,72.0,72.0,6.0,40.7141486,-73.835316,3.0,D4,96.0
4,3334,186,445000,11375.0,QN,1929.0,20000.0,76681.0,76681.0,0.0,72.0,72.0,6.0,40.7141486,-73.835316,3.0,D4,96.0
4,3334,250,160000,11375.0,QN,1932.0,15000.0,58864.0,58864.0,0.0,60.0,60.0,6.0,40.7131396,-73.8341786,3.0,D4,93.0
4,3334,250,262500,11375.0,QN,1932.0,15000.0,58864.0,58864.0,0.0,60.0,60.0,6.0,40.7131396,-73.8341786,3.0,D4,93.0
4,3334,250,265000,11375.0,QN,1932.0,15000.0,58864.0,58864.0,0.0,60.0,60.0,6.0,40.7131396,-73.8341786,3.0,D4,93.0
4,3334,250,240000,11375.0,QN,1932.0,15000.0,58864.0,58864.0,0.0,60.0,60.0,6.0,40.7131396,-73.8341786,3.0,D4,93.0
4,3334,260,500000,11375.0,QN,1973.0,85108.0,213654.0,213654.0,0.0,206.0,206.0,20.0,40.7133082,-73.834961,3.0,D4,52.0
4,3334,260,364000,11375.0,QN,1973.0,85108.0,213654.0,213654.0,0.0,206.0,206.0,20.0,40.7133082,-73.834961,3.0,D4,52.0
4,3334,260,179000,11375.0,QN,1973.0,85108.0,213654.0,213654.0,0.0,206.0,206.0,20.0,40.7133082,-73.834961,3.0,D4,52.0
4,3334,260,179000,11375.0,QN,1973.0,85108.0,213654.0,213654.0,0.0,206.0,206.0,20.0,40.7133082,-73.834961,3.0,D4,52.0
4,3334,260,285000,11375.0,QN,1973.0,85108.0,213654.0,213654.0,0.0,206.0,206.0,20.0,40.7133082,-73.834961,3.0,D4,52.0
4,3334,260,545000,11375.0,QN,1973.0,85108.0,213654.0,213654.0,0.0,206.0,206.0,20.0,40.7133082,-73.834961,3.0,D4,52.0
4,3334,260,500000,11375.0,QN,1973.0,85108.0,213654.0,213654.0,0.0,206.0,206.0,20.0,40.7133082,-73.834961,3.0,D4,52.0
4,3340,36,157200,11375.0,QN,1938.0,17300.0,52182.0,52182.0,0.0,61.0,61.0,6.0,40.7167487,-73.8359409,3.0,D4,87.0
4,3340,36,122800,11375.0,QN,1938.0,17300.0,52182.0,52182.0,0.0,61.0,61.0,6.0,40.7167487,-73.8359409,3.0,D4,87.0
4,3340,36,465000,11375.0,QN,1938.0,17300.0,52182.0,52182.0,0.0,61.0,61.0,6.0,40.7167487,-73.8359409,3.0,D4,87.0
4,3340,36,420000,11375.0,QN,1938.0,17300.0,52182.0,52182.0,0.0,61.0,61.0,6.0,40.7167487,-73.8359409,3.0,D4,87.0
4,3341,24,193000,11375.0,BX,1931.0,2500.0,5850.0,5850.0,0.0,6.0,6.0,3.0,40.8737093,-73.8782933,2.0,C2,94.0
4,3341,24,412000,11375.0,BX,1931.0,2500.0,5850.0,5850.0,0.0,6.0,6.0,3.0,40.8737093,-73.8782933,2.0,C2,94.0
4,3341,24,399000,11375.0,BX,1931.0,2500.0,5850.0,5850.0,0.0,6.0,6.0,3.0,40.8737093,-73.8782933,2.0,C2,94.0
4,3341,30,340000,11375.0,BX,1924.0,6925.0,39000.0,36000.0,3000.0,32.0,37.0,5.0,40.8740505,-73.8790628,4.0,C7,101.0
4,3341,30,375180,11375.0,BX,1924.0,6925.0,39000.0,36000.0,3000.0,32.0,37.0,5.0,40.8740505,-73.8790628,4.0,C7,101.0
4,3341,30,175000,11375.0,BX,1924.0,6925.0,39000.0,36000.0,3000.0,32.0,37.0,5.0,40.8740505,-73.8790628,4.0,C7,101.0
4,3341,30,415000,11375.0,BX,1924.0,6925.0,39000.0,36000.0,3000.0,32.0,37.0,5.0,40.8740505,-73.8790628,4.0,C7,101.0
4,3258,41,2300000,11375.0,QN,1931.0,2600.0,5200.0,0.0,5200.0,0.0,2.0,3.0,40.719738,-73.8420014,5.0,O2,94.0
4,3200,38,4000000,11375.0,QN,1934.0,10199.0,7900.0,0.0,7900.0,0.0,8.0,1.0,40.7171058,-73.8523716,5.0,K1,91.0
4,3239,17,1902690,11375.0,BK,1940.0,1800.0,1224.0,1224.0,0.0,1.0,1.0,2.0,40.7062746,-73.9180609,1.0,A5,85.0
4,3277,3,985000,11375.0,QN,1925.0,2400.0,3568.0,1410.0,2158.0,2.0,3.0,2.0,40.7098427,-73.8457472,4.0,K4,100.0
4,2232,25,2810000,11375.0,BK,1899.0,1850.0,2811.0,1794.0,0.0,2.0,2.0,2.0,40.7023973,-73.9545535,1.0,B9,126.0
4,7071,15,1160000,11365.0,QN,1950.0,6500.0,2583.0,2583.0,0.0,1.0,1.0,2.0,40.7386835,-73.7910145,1.0,A1,75.0
4,7072,20,975000,11365.0,QN,1945.0,4000.0,1603.0,1603.0,0.0,1.0,1.0,1.67,40.7387531,-73.7900327,1.0,A2,80.0
4,7090,55,750000,11365.0,BK,1905.0,1800.0,1668.0,1668.0,0.0,1.0,1.0,2.0,40.6008434,-73.9632616,1.0,A5,120.0
4,7107,7,1735000,11365.0,QN,1945.0,8000.0,1606.0,1606.0,0.0,1.0,1.0,1.5,40.7345004,-73.7925106,1.0,A2,80.0
4,7111,1,1160000,11365.0,QN,1945.0,4000.0,1393.0,1393.0,0.0,1.0,1.0,1.67,40.7355249,-73.7898769,1.0,A2,80.0
4,7113,18,810000,11365.0,QN,1950.0,4000.0,944.0,944.0,0.0,1.0,1.0,1.0,40.7354903,-73.7874775,1.0,A2,75.0
4,7115,283,1100000,11365.0,QN,1945.0,3940.0,1324.0,1324.0,0.0,1.0,1.0,1.5,40.7382226,-73.7881507,1.0,A2,80.0
4,7126,7,900000,11365.0,QN,1950.0,1700.0,1600.0,1280.0,0.0,1.0,1.0,2.0,40.7392404,-73.7762644,1.0,A5,75.0
4,7126,37,1100000,11365.0,QN,1960.0,3417.0,1520.0,1520.0,0.0,1.0,1.0,2.0,40.7376888,-73.7758619,1.0,A1,65.0
4,7133,35,1290000,11365.0,QN,1935.0,4000.0,1920.0,1920.0,0.0,1.0,1.0,2.5,40.7318302,-73.789737,1.0,A1,90.0
4,7134,17,990000,11365.0,QN,1945.0,4000.0,1219.0,1219.0,0.0,1.0,1.0,1.5,40.7330042,-73.7892967,1.0,A2,80.0
4,7134,17,999000,11365.0,QN,1945.0,4000.0,1219.0,1219.0,0.0,1.0,1.0,1.5,40.7330042,-73.7892967,1.0,A2,80.0
4,7134,58,1075000,11365.0,QN,1940.0,4000.0,1344.0,1344.0,0.0,1.0,1.0,2.5,40.7317714,-73.789095,1.0,A1,85.0
4,7134,78,950000,11365.0,QN,1940.0,5000.0,1552.0,1552.0,0.0,1.0,1.0,2.5,40.7328236,-73.7895932,1.0,A1,85.0
4,7135,3,900000,11365.0,QN,1950.0,4000.0,1219.0,1219.0,0.0,1.0,1.0,1.5,40.7336541,-73.7889519,1.0,A2,75.0
4,7135,37,900000,11365.0,QN,1950.0,4720.0,1219.0,1219.0,0.0,1.0,1.0,1.5,40.7322112,-73.7879642,1.0,A2,75.0
4,7136,26,850000,11365.0,QN,1945.0,4000.0,1188.0,1188.0,0.0,1.0,1.0,1.5,40.7330802,-73.7873372,1.0,A2,80.0
4,7150,10,985000,11365.0,QN,1945.0,1679.0,1828.0,1330.0,0.0,1.0,1.0,2.0,40.7371745,-73.7752971,1.0,A5,80.0
4,7150,10,775000,11365.0,QN,1945.0,1679.0,1828.0,1330.0,0.0,1.0,1.0,2.0,40.7371745,-73.7752971,1.0,A5,80.0
4,7150,26,880000,11365.0,QN,1945.0,1666.0,1828.0,1330.0,0.0,1.0,1.0,2.0,40.736353,-73.7749101,1.0,A5,80.0
4,7150,39,835000,11365.0,QN,1945.0,1680.0,1925.0,1400.0,0.0,1.0,1.0,2.0,40.735958,-73.7750414,1.0,A5,80.0
4,7150,48,965000,11365.0,QN,1945.0,1688.0,1925.0,1400.0,0.0,1.0,1.0,2.0,40.7364223,-73.7752671,1.0,A5,80.0
4,7165,45,935000,11366.0,QN,1935.0,4000.0,1340.0,1340.0,0.0,1.0,1.0,2.0,40.7293193,-73.791549,1.0,A1,90.0
4,7166,17,2150000,11366.0,QN,1945.0,4000.0,2233.0,2233.0,0.0,1.0,1.0,2.0,40.7299775,-73.7912222,1.0,A1,80.0
4,7167,3,1260000,11366.0,QN,1935.0,4700.0,1140.0,1140.0,0.0,1.0,1.0,1.5,40.7295197,-73.7900438,1.0,A2,90.0
4,7167,33,1400000,11366.0,QN,1935.0,4000.0,1732.0,1732.0,0.0,1.0,1.0,2.0,40.7303403,-73.7900087,1.0,A1,90.0
4,7167,47,1265000,11366.0,QN,1935.0,4000.0,1546.0,1546.0,0.0,1.0,1.0,2.0,40.7296124,-73.7896971,1.0,A1,90.0
4,7168,39,1025000,11366.0,QN,1950.0,4000.0,960.0,960.0,0.0,1.0,1.0,2.0,40.7301819,-73.7889557,1.0,A1,75.0
4,7170,11,1170000,11366.0,QN,1940.0,4000.0,1196.0,1196.0,0.0,1.0,1.0,2.0,40.7306516,-73.7876047,1.0,A1,85.0
4,7170,23,675000,11366.0,QN,1940.0,4400.0,2204.0,2204.0,0.0,1.0,1.0,2.0,40.7312943,-73.7878661,1.0,A1,85.0
4,7170,31,1180000,11366.0,QN,1950.0,4000.0,1643.0,1643.0,0.0,1.0,1.0,1.67,40.7310794,-73.7874013,1.0,A2,75.0
4,7171,16,1200000,11366.0,QN,1940.0,4000.0,2340.0,2340.0,0.0,1.0,1.0,2.0,40.7311634,-73.786831,1.0,A1,85.0
4,7172,25,1915000,11366.0,QN,1955.0,4998.0,2698.0,2698.0,0.0,1.0,1.0,2.5,40.730878,-73.7853706,1.0,A1,70.0
4,7172,35,2250000,11366.0,QN,1945.0,4008.0,2003.0,2003.0,0.0,1.0,1.0,2.0,40.7306836,-73.7856562,1.0,A1,80.0
4,7173,28,1308000,11366.0,QN,1940.0,4773.0,2883.0,2883.0,0.0,1.0,1.0,2.0,40.7310298,-73.7843887,1.0,A1,85.0
4,7175,42,1350000,11366.0,QN,1950.0,4000.0,1460.0,1460.0,0.0,1.0,1.0,2.0,40.7314608,-73.7829657,1.0,A1,75.0
4,7178,67,1255000,11366.0,QN,1940.0,4000.0,2366.0,2366.0,0.0,1.0,1.0,1.75,40.7333259,-73.7807838,1.0,A2,85.0
4,7179,47,1205000,11366.0,QN,1940.0,4000.0,1200.0,1200.0,0.0,1.0,1.0,2.0,40.7325438,-73.7794153,1.0,A1,85.0
4,7180,26,1252500,11366.0,QN,1935.0,4000.0,1720.0,1720.0,0.0,1.0,1.0,2.0,40.73328,-73.7783339,1.0,A1,90.0
4,7181,72,1100000,11366.0,QN,1935.0,4000.0,1996.0,1996.0,0.0,1.0,1.0,2.0,40.7342679,-73.7781935,1.0,A1,90.0
4,7182,22,720000,11366.0,QN,1940.0,4000.0,1552.0,1552.0,0.0,1.0,1.0,2.0,40.7340207,-73.7766969,1.0,A1,85.0
4,7187,88,888000,11366.0,QN,1950.0,1440.0,1216.0,1216.0,0.0,1.0,1.0,2.0,40.7276351,-73.792164,1.0,A5,75.0
4,7191,12,1388000,11366.0,QN,1940.0,5000.0,1128.0,1128.0,0.0,1.0,1.0,2.0,40.7283754,-73.7901701,1.0,A1,85.0
4,7191,14,1100000,11366.0,QN,1940.0,4000.0,968.0,968.0,0.0,1.0,1.0,2.0,40.7282545,-73.7901163,1.0,A1,85.0
4,7192,43,2126000,11366.0,QN,1950.0,4580.0,1600.0,1600.0,0.0,1.0,1.0,2.0,40.7269836,-73.7886014,1.0,A1,75.0
4,7192,52,1650000,11366.0,QN,1950.0,4000.0,2050.0,2050.0,0.0,1.0,1.0,2.0,40.7271986,-73.7890661,1.0,A1,75.0
4,7196,88,1245000,11366.0,QN,1950.0,4000.0,1418.0,1418.0,0.0,1.0,1.0,1.5,40.7294776,-73.7880559,1.0,A2,75.0
4,7199,80,1150000,11366.0,QN,1950.0,4000.0,1283.0,1283.0,0.0,1.0,1.0,1.5,40.7294017,-73.7870747,1.0,A2,75.0
4,7200,36,1350000,11366.0,QN,1950.0,4000.0,1320.0,1320.0,0.0,1.0,1.0,1.5,40.7285449,-73.7853492,1.0,A2,75.0
4,7201,1,1258000,11366.0,QN,1940.0,4000.0,1600.0,1600.0,0.0,1.0,1.0,2.0,40.7302578,-73.7854664,1.0,A1,85.0
4,7202,55,2270000,11366.0,QN,1945.0,4920.0,2168.0,2168.0,0.0,1.0,1.0,2.0,40.7291187,-73.7839799,1.0,A1,80.0
4,7205,21,1700000,11366.0,QN,1955.0,4200.0,2190.0,2190.0,0.0,1.0,1.0,2.0,40.7303097,-73.7809561,1.0,A1,70.0
4,7205,60,1150000,11366.0,QN,1940.0,4000.0,1196.0,1196.0,0.0,1.0,1.0,2.0,40.7305522,-73.7814568,1.0,A1,85.0
4,7207,52,1200000,11366.0,QN,1940.0,4000.0,1640.0,1640.0,0.0,1.0,1.0,2.0,40.730499,-73.7794401,1.0,A1,85.0
4,7208,22,1200000,11366.0,QN,1940.0,4000.0,1482.0,1482.0,0.0,1.0,1.0,2.0,40.7311364,-73.7783591,1.0,A1,85.0
4,7208,48,1200000,11366.0,QN,1940.0,4000.0,1374.0,1374.0,0.0,1.0,1.0,2.0,40.7305328,-73.7784549,1.0,A1,85.0
4,7213,57,1700000,11366.0,QN,1950.0,5500.0,1450.0,1450.0,0.0,1.0,1.0,1.0,40.7327785,-73.7744928,1.0,A2,75.0
4,7184,17,264899,11366.0,QN,1955.0,3000.0,1848.0,1848.0,0.0,2.0,2.0,2.0,40.7348437,-73.7750884,1.0,B1,70.0
4,7185,19,1288888,11366.0,QN,1955.0,2891.0,1848.0,1848.0,0.0,2.0,2.0,2.0,40.7348942,-73.7742114,1.0,B1,70.0
4,7185,82,1170000,11366.0,QN,1955.0,3089.0,1864.0,1864.0,0.0,2.0,2.0,2.0,40.7354196,-73.7747906,1.0,B1,70.0
4,7186,68,120000,11366.0,QN,1955.0,2898.0,1848.0,1848.0,0.0,2.0,2.0,2.0,40.7348739,-73.7736558,1.0,B1,70.0
4,7213,27,1250000,11366.0,QN,1950.0,3000.0,1848.0,1848.0,0.0,2.0,2.0,2.0,40.7316019,-73.7735515,1.0,B1,75.0
4,7215,26,1175000,11366.0,QN,1950.0,2888.0,1848.0,1848.0,0.0,2.0,2.0,2.0,40.732681,-73.7723463,1.0,B1,75.0
4,7215,26,860000,11366.0,QN,1950.0,2888.0,1848.0,1848.0,0.0,2.0,2.0,2.0,40.732681,-73.7723463,1.0,B1,75.0
4,7071,3,240000,11365.0,QN,1950.0,20000.0,28257.0,27057.0,1200.0,37.0,38.0,3.0,40.7390517,-73.7912587,2.0,C6,75.0
4,7117,51,350000,11365.0,QN,1952.0,217000.0,110000.0,110000.0,0.0,140.0,140.0,2.0,40.7381662,-73.7771882,2.0,C6,73.0
4,7117,51,225000,11365.0,QN,1952.0,217000.0,110000.0,110000.0,0.0,140.0,140.0,2.0,40.7381662,-73.7771882,2.0,C6,73.0
4,7117,51,305000,11365.0,QN,1952.0,217000.0,110000.0,110000.0,0.0,140.0,140.0,2.0,40.7381662,-73.7771882,2.0,C6,73.0
4,7117,401,220000,11365.0,QN,1951.0,225750.0,116000.0,116000.0,0.0,148.0,148.0,2.0,40.7363201,-73.7763175,2.0,C6,74.0
4,7117,401,215000,11365.0,QN,1951.0,225750.0,116000.0,116000.0,0.0,148.0,148.0,2.0,40.7363201,-73.7763175,2.0,C6,74.0
4,7117,401,272000,11365.0,QN,1951.0,225750.0,116000.0,116000.0,0.0,148.0,148.0,2.0,40.7363201,-73.7763175,2.0,C6,74.0
4,7117,401,260000,11365.0,QN,1951.0,225750.0,116000.0,116000.0,0.0,148.0,148.0,2.0,40.7363201,-73.7763175,2.0,C6,74.0
4,7117,401,242000,11365.0,QN,1951.0,225750.0,116000.0,116000.0,0.0,148.0,148.0,2.0,40.7363201,-73.7763175,2.0,C6,74.0
4,7209,43,1325000,11366.0,QN,1940.0,5000.0,3100.0,880.0,2220.0,1.0,2.0,2.0,40.7304676,-73.7773871,4.0,O8,85.0
4,8401,223,630000,11426.0,QN,1955.0,3208.0,918.0,918.0,0.0,1.0,1.0,2.0,40.7460115,-73.720855,1.0,A5,70.0
4,8443,43,990000,11004.0,QN,1975.0,7140.0,1256.0,1256.0,0.0,1.0,1.0,1.0,40.7540638,-73.7204856,1.0,A2,50.0
4,8444,81,1390000,11004.0,QN,1955.0,5925.0,2680.0,2680.0,0.0,1.0,1.0,1.0,40.7551717,-73.7189794,1.0,A1,70.0
4,8448,54,1250000,11004.0,BK,1970.0,2717.0,1998.0,1332.0,0.0,1.0,1.0,2.0,40.6157623,-73.9032889,1.0,A5,55.0
4,8502,36,635000,11426.0,BK,1925.0,1800.0,1064.0,1064.0,0.0,1.0,1.0,2.0,40.6107112,-73.9333194,1.0,A9,100.0
4,8503,3,749000,11426.0,BK,1930.0,1679.0,1778.0,889.0,889.0,1.0,2.0,2.0,40.6102542,-73.9310185,4.0,S1,95.0
4,8503,26,425000,11426.0,BK,1925.0,1800.0,1064.0,1064.0,0.0,1.0,1.0,2.0,40.610683,-73.9319725,1.0,A9,100.0
4,8507,17,805000,11004.0,BK,1925.0,3031.0,1192.0,1192.0,0.0,1.0,1.0,2.0,40.6121824,-73.9287222,1.0,A1,100.0
