MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,target
2.8649,4,4.95847750865052,1.12110726643599,1311,2.2681660899654,34.93,-120.43,1.865
3.285,10,5.30249110320285,1.04092526690392,1593,2.83451957295374,34.93,-120.43,2.183
3.6639,21,5.58401639344262,1.05327868852459,1466,3.00409836065574,34.98,-120.43,1.286
4.0125,28,5.15467625899281,0.971223021582734,1001,3.60071942446043,34.97,-120.43,1.301
4.4342,20,5.31012658227848,0.971518987341772,840,2.65822784810127,34.96,-120.42,1.607
4.8155,24,6.6319612590799,1.00242130750605,1171,2.83535108958838,34.96,-120.43,1.629
2.0673,24,4.4093137254902,1.15196078431373,1416,3.47058823529412,34.96,-120.43,1.369
3.6212,31,6.15034965034965,1.06293706293706,1386,2.42307692307692,34.96,-120.42,1.514
2.212,19,4.47953216374269,0.996101364522417,1246,2.42884990253411,34.96,-120.42,1.32
1.0349,19,4.56310679611651,1.2252427184466,1291,2.50679611650485,34.96,-120.43,1.308
4.125,18,5.58381502890173,1.01156069364162,1071,3.09537572254335,34.97,-120.42,1.398
4.2125,16,5.82025316455696,1.02025316455696,1245,3.15189873417722,34.96,-120.41,1.483
4.5066,14,6.12130177514793,1.01479289940828,1240,3.66863905325444,34.96,-120.42,1.498
4.0431,9,5.74081632653061,1.00408163265306,1144,2.33469387755102,34.96,-120.38,2.268
4.65,21,7.48523206751055,1.10970464135021,724,3.05485232067511,34.96,-120.41,1.525
4.5536,9,6.53493975903615,1.03132530120482,1116,2.68915662650602,34.96,-120.41,1.901
5.0206,8,6.5,0.986206896551724,835,2.87931034482759,34.95,-120.4,2.61
3.0723,6,6.26985854189336,1.2132752992383,2551,2.77584330794342,34.98,-120.47,1.373
1.7941,22,4.21614583333333,0.9375,1509,3.9296875,34.97,-120.44,1.103
3.7589,26,5.55374592833876,1.12052117263844,1605,5.22801302931596,34.97,-120.44,1.137
3.0368,25,4.94845360824742,0.979381443298969,1434,3.69587628865979,34.97,-120.45,1.293
3.7679,10,5.31372549019608,0.991596638655462,1353,3.78991596638655,34.97,-120.45,1.313
2.6531,29,5.12742980561555,1.21382289416847,1617,3.49244060475162,34.96,-120.44,1.083
3.4722,30,4.57880434782609,0.855978260869565,1290,3.5054347826087,34.96,-120.44,1.125
4.0603,21,4.58099352051836,0.961123110151188,2211,4.77537796976242,34.96,-120.45,1.176
2.5556,11,5.82511210762332,1.25560538116592,1158,5.19282511210762,34.96,-120.45,1.292
1.899,39,3.60117302052786,1.11143695014663,851,2.49560117302053,34.96,-120.44,1.133
2.9167,34,4.58823529411765,1.04411764705882,986,3.625,34.96,-120.44,1.042
2.875,26,5.16976127320955,1.05039787798409,1575,4.17771883289125,34.96,-120.45,1.214
1.8625,32,3.39956803455724,0.965442764578834,1772,3.82721382289417,34.95,-120.45,0.902
3.1576,24,5.23417721518987,1.0042194092827,1101,2.32278481012658,34.94,-120.44,1.472
1.8633,17,4.51485148514851,1.01650165016502,642,2.11881188118812,34.94,-120.47,1.094
2.0995,15,3.43083003952569,0.964426877470356,1133,4.47826086956522,34.93,-120.44,0.875
2.1509,16,4.26422764227642,1.13414634146342,1252,2.54471544715447,34.93,-120.44,0.675
2.2743,38,4.02141900937082,1.06291834002677,2601,3.48192771084337,34.95,-120.44,1.064
2.375,10,4.06445672191529,1.18600368324125,2232,4.11049723756906,34.95,-120.45,0.985
1.6875,29,3.8150406504065,1.04878048780488,1634,3.32113821138211,34.94,-120.44,1.227
2.2538,7,3.22222222222222,1.15904139433551,1057,2.30283224400872,34.95,-120.45,1.625
3.6422,26,4.35390946502058,0.954732510288066,891,3.66666666666667,34.94,-120.45,1.206
2.4091,24,4.08153477218226,1.07194244604317,1240,2.97362110311751,34.94,-120.45,1.155
1.8185,23,4.02678571428571,1.02678571428571,1322,3.93452380952381,34.97,-120.54,0.978
2.5809,27,4.8986013986014,1.02797202797203,1306,4.56643356643357,34.96,-120.57,0.832
2.1776,38,3.86824324324324,1.00337837837838,1107,3.73986486486487,34.96,-120.57,0.891
2.4318,5,4.33609958506224,0.973029045643154,1911,3.96473029045643,34.97,-120.64,0.861
2.1094,44,6.12931034482759,1.20689655172414,384,3.31034482758621,34.91,-120.6,0.738
2.7377,29,6.27671620665251,1.10191082802548,12427,4.39738145789101,34.7,-120.59,0.283
4.3162,26,5.69387755102041,0.961038961038961,1524,2.82745825602969,34.7,-120.48,1.364
2.0161,11,3.82312925170068,1.1156462585034,504,3.42857142857143,34.64,-120.46,1.188
1.6488,22,3.57575757575758,0.986225895316804,1272,3.50413223140496,34.65,-120.46,1.175
1.9444,26,4.46880907372401,1.14177693761815,1520,2.87334593572779,34.64,-120.46,1.294
3.071,8,4.5962962962963,1.08518518518519,1427,2.64259259259259,34.64,-120.47,1.204
2.4583,31,5.32592592592593,1.18518518518519,816,3.02222222222222,34.65,-120.47,1.281
0.8106,16,3.43,1.085,614,3.07,34.64,-120.46,0.833
4.6023,8,5.91729323308271,0.947368421052632,446,3.35338345864662,34.64,-120.44,1.634
3.8512,30,5.18930957683742,0.939866369710468,1255,2.79510022271715,34.64,-120.45,1.346
3.0352,27,4.96500920810313,1.14548802946593,1322,2.43462246777164,34.64,-120.45,1.354
2.0865,40,5.22885572139303,1.16915422885572,574,2.85572139303483,34.64,-120.45,1.115
2.0819,10,3.91058394160584,1.08211678832117,1167,2.12956204379562,34.65,-120.46,1.033
2.5966,14,3.95089285714286,0.995535714285714,533,2.37946428571429,34.65,-120.46,1.093
2.3333,32,5.81697612732096,1.14058355437666,1074,2.84880636604775,34.65,-120.47,1.302
4.2875,16,5.90046296296296,0.990740740740741,1486,3.43981481481482,34.65,-120.47,1.507
3.3203,27,5.8671875,0.994791666666667,1197,3.1171875,34.65,-120.45,1.347
1.975,30,4.80891719745223,1.08704883227176,1402,2.97664543524416,34.65,-120.44,1.34
1.9257,27,4.20303605313093,1.09677419354839,1544,2.92979127134725,34.65,-120.45,1.353
3.1442,21,4.70916334661355,0.968127490039841,733,2.9203187250996,34.65,-120.45,1.316
2,25,4,1.1265306122449,896,3.65714285714286,34.65,-120.45,0.875
2.9271,48,5.04659498207885,1.07885304659498,682,2.44444444444445,34.63,-120.46,1.466
2.3804,37,6.23897058823529,1.22794117647059,740,2.72058823529412,34.64,-120.46,1.48
3.4063,16,4.58513189448441,0.973621103117506,1009,2.41966426858513,34.64,-120.47,1.38
3.2167,17,5.47321428571429,1.23660714285714,484,2.16071428571429,34.64,-120.45,1.125
3.7778,34,5.70066518847007,1.10643015521064,1105,2.45011086474501,34.64,-120.45,1.5
4.5486,32,5.52552552552553,0.927927927927928,828,2.48648648648649,34.63,-120.45,1.724
4.5417,22,5.56110154905336,0.944922547332186,1739,2.99311531841652,34.66,-120.44,1.424
4.7875,7,7.36504424778761,1.11504424778761,1462,3.23451327433628,34.66,-120.45,1.983
3.0081,5,4.69902912621359,1.13592233009709,1302,2.10679611650485,34.66,-120.46,1.352
4.9237,4,6.31028037383178,0.981308411214953,1684,3.14766355140187,34.66,-120.47,1.666
2.5667,40,6.51204819277108,1.18975903614458,1010,3.0421686746988,34.52,-120.39,2.393
4.1563,4,5.64583333333333,0.985119047619048,915,2.72321428571429,34.66,-120.48,1.726
4.4628,26,6.05956112852665,0.990595611285266,1001,3.13793103448276,34.65,-120.48,1.344
4.9286,25,6.73553719008265,1.0137741046832,983,2.70798898071625,34.63,-120.45,1.801
3.7917,23,5.62442396313364,1.0668202764977,1392,3.2073732718894,34.63,-120.47,1.422
5.3765,15,6.50297619047619,1.14880952380952,827,2.46130952380952,34.74,-120.46,2.231
6.4678,21,7.32549019607843,1.05098039215686,522,2.04705882352941,34.71,-120.45,2.493
4.9292,17,6.80288461538462,1.03365384615385,1035,2.48798076923077,34.71,-120.46,2.072
4.4595,24,6.24869109947644,1.00785340314136,1051,2.75130890052356,34.7,-120.47,1.527
5.6177,21,6.88858695652174,1.04076086956522,1012,2.75,34.71,-120.47,1.838
4.7946,18,7.04905660377359,1.18867924528302,747,2.8188679245283,34.69,-120.37,2.906
3.87,26,6.04884318766067,1,1420,3.65038560411311,34.7,-120.43,1.258
3.6023,33,5.73743016759777,1.04189944134078,1067,2.9804469273743,34.69,-120.43,1.283
6.2685,6,8.01098901098901,1.01465201465202,697,2.55311355311355,34.68,-120.44,3.074
1.179,23,2.38879736408567,1.05766062602965,1258,2.07248764415157,34.42,-119.86,2.25
2.2647,25,4.39262820512821,0.998397435897436,2272,3.64102564102564,34.4,-119.88,2.167
2.1652,14,3.75121951219512,1.05691056910569,5723,9.30569105691057,34.4,-119.85,0.375
3.3026,14,3.98067632850242,1.10305958132045,1292,2.0805152979066,34.43,-119.88,2.295
4.4777,16,4.43478260869565,0.933503836317136,962,2.46035805626599,34.43,-119.88,2.825
3.75,16,3.98194945848376,0.976534296028881,1227,2.21480144404332,34.43,-119.88,2.231
3.6304,22,4.85040983606557,1.00819672131148,1333,2.73155737704918,34.42,-119.88,3.122
6.0992,24,6.06363636363636,1.10606060606061,1170,3.54545454545455,34.4,-119.91,2.688
5.4197,24,5.92349726775956,1.01912568306011,934,2.55191256830601,34.45,-119.83,2.809
4.2404,28,6.14465408805032,1.0188679245283,537,3.37735849056604,34.44,-119.84,2.743
6.3654,26,7.36106489184692,1.02495840266223,1839,3.05990016638935,34.45,-119.84,3.312
6.0256,28,5.94276094276094,1.01346801346801,1173,3.94949494949495,34.44,-119.85,2.768
7.4734,26,7.46507666098808,1.05281090289608,1728,2.94378194207837,34.47,-119.81,4.322
7.1687,22,7.61572052401747,0.986899563318777,1479,3.2292576419214,34.46,-119.81,3.844
6.2987,23,7.17228464419476,1.0374531835206,724,2.71161048689139,34.48,-119.85,3.482
5.5954,27,6.40108401084011,1.07452574525745,2394,3.24390243902439,34.44,-119.88,2.614
5.5184,25,6.03030303030303,1.01731601731602,1669,3.61255411255411,34.44,-119.89,2.683
5.0767,25,6.04206500956023,0.969407265774379,1514,2.89483747609943,34.44,-119.89,2.712
6.0321,17,6.49393939393939,0.981818181818182,1073,3.25151515151515,34.44,-119.92,4.026
3.8056,21,5.88151658767773,1.17535545023697,746,3.53554502369668,34.47,-120.05,4.25
1.5071,28,3.48196721311475,1.01311475409836,1058,3.46885245901639,34.38,-119.86,3.167
1.24,24,2.96798493408663,1.09227871939736,1630,3.06967984934087,34.41,-119.86,3.25
2.1471,26,4.52924791086351,1.04456824512535,1580,4.40111420612813,34.38,-119.86,1.875
6.5173,24,6.45263157894737,0.994736842105263,1554,2.72631578947368,34.45,-119.81,3.34
4.6806,23,5.67441860465116,1.05187835420394,1467,2.62432915921288,34.44,-119.81,2.889
6.7247,24,6.8030303030303,1.0094696969697,1683,3.1875,34.45,-119.82,3.338
3.0875,26,4.72554347826087,1.09239130434783,599,1.62771739130435,34.44,-119.83,1.984
4.875,22,5.15898617511521,1.09447004608295,1016,2.34101382488479,34.44,-119.82,2.954
3.2115,14,3.36013986013986,1.06643356643357,662,2.31468531468532,34.44,-119.81,2.063
3.0773,15,3.91029023746702,0.910290237467018,669,1.76517150395778,34.43,-119.82,1.125
3.6034,16,3.22095671981777,1.05466970387244,793,1.80637813211845,34.44,-119.82,1.5
2.7689,28,3.91355599214145,1.04322200392927,1622,3.18664047151277,34.44,-119.82,2.282
2.1389,35,3.09727626459144,1.09338521400778,567,2.20622568093385,34.44,-119.83,2.6
2.1417,31,2.65116279069767,1.14950166112957,699,2.32225913621263,34.43,-119.83,2.05
5.1271,22,6.0188679245283,1.04481132075472,1066,2.51415094339623,34.43,-119.77,3.425
9.7821,28,8.21287128712871,1.09158415841584,1604,3.97029702970297,34.43,-119.77,5.00001
9.6885,20,8.16842105263158,1.0921052631579,1061,2.7921052631579,34.4,-119.79,5.00001
5.0294,27,6.42788461538462,1.00721153846154,1176,2.82692307692308,34.44,-119.8,2.802
4.6957,27,5.5140350877193,0.942105263157895,1760,3.08771929824561,34.43,-119.8,2.715
5.6604,22,6.26651982378855,1.10132158590308,1456,3.20704845814978,34.43,-119.8,2.764
4.1797,25,4.78640776699029,1.01618122977346,977,3.16181229773463,34.44,-119.79,2.718
4.835,28,5.94190871369295,1.02697095435685,1364,2.8298755186722,34.44,-119.78,3.534
5.1615,26,6.68703703703704,1.04259259259259,2089,3.86851851851852,34.43,-119.79,2.762
2.7333,38,3.92096219931272,1.14432989690722,1028,3.53264604810997,37.36,-121.9,1.825
2.8971,37,4.07754010695187,0.970588235294118,1075,2.87433155080214,37.36,-121.89,1.861
3.7396,30,4.62830188679245,1.0811320754717,1845,3.4811320754717,37.36,-121.88,2.107
3.2083,44,4.56986301369863,1.04109589041096,1143,3.13150684931507,37.35,-121.89,1.819
2.9545,47,4.19583333333333,1.02083333333333,581,2.42083333333333,37.36,-121.9,2.375
2.7411,52,4.63677130044843,1.07174887892377,531,2.38116591928251,37.35,-121.9,2.271
3.25,42,3.41311475409836,1.02622950819672,1396,2.28852459016393,37.35,-121.9,1.853
3.5966,50,5.29527559055118,1.12992125984252,791,3.11417322834646,37.34,-121.9,2.458
2.619,52,3.765625,1.078125,385,6.015625,37.34,-121.9,2.125
3.0139,35,3.60606060606061,1.21212121212121,377,3.80808080808081,37.34,-121.92,2.042
3.6389,42,3.99429657794677,0.996197718631179,1212,2.3041825095057,37.34,-121.92,2.392
4.4,52,5.96766743648961,1.13394919168591,1087,2.51039260969977,37.34,-121.92,3.913
5.5259,52,5.94378698224852,1,841,2.48816568047337,37.33,-121.92,2.958
4.7768,52,5.85375494071146,1.10079051383399,1215,2.40118577075099,37.33,-121.92,3.011
3.575,44,5.13829787234043,1.03191489361702,676,2.39716312056738,37.33,-121.93,2.922
5.4273,44,5.712,0.954666666666667,846,2.256,37.33,-121.93,4.21
4.3,34,5.99006622516556,1.04966887417219,863,2.85761589403974,37.33,-121.94,3.305
2.8042,35,3.89501779359431,1.08007117437722,1193,2.12277580071174,37.34,-121.91,2.409
2.9853,28,3.24285714285714,1.05,366,2.61428571428571,37.33,-121.91,1.875
4.8854,52,6.43718592964824,1.03015075376884,973,2.44472361809045,37.33,-121.91,3.306
5.2831,52,5.49095607235142,0.987080103359173,930,2.4031007751938,37.33,-121.92,2.995
4.05,34,4.19148936170213,0.936170212765958,152,3.23404255319149,37.33,-121.9,2
2.894,52,4.15789473684211,1.05827067669173,1195,2.24624060150376,37.33,-121.91,2.095
0.7068,49,2.08227848101266,1.00632911392405,467,1.47784810126582,37.33,-121.89,2
4.226,11,3.71884057971015,1.1304347826087,718,2.08115942028986,37.33,-121.9,1.667
2.5,52,4.80476190476191,1.1,929,4.42380952380952,37.33,-121.9,1.625
1.2887,40,2.84898710865562,1.15101289134438,1493,2.74953959484346,37.34,-121.88,2.125
2.8798,6,2.68402154398564,0.991023339317774,1087,1.95152603231598,37.33,-121.89,2.25
2.0972,36,3.0126582278481,1.09018987341772,3561,5.63449367088608,37.33,-121.88,1.875
2.5673,48,3.68396226415094,1.03537735849057,1469,3.46462264150943,37.35,-121.89,1.775
2.1714,46,3.23513513513514,1.12432432432432,898,2.42702702702703,37.34,-121.89,1.906
0.8894,20,2.46875,1.10267857142857,851,1.89955357142857,37.34,-121.89,3.5
1.6708,43,3.32476635514019,1.0911214953271,1013,2.36682242990654,37.34,-121.89,2.042
2.1442,52,3.94886363636364,1.03693181818182,921,2.61647727272727,37.34,-121.88,1.889
4.2149,42,4.9338061465721,0.950354609929078,1342,3.1725768321513,37.36,-121.88,1.99
3.5781,49,4.41943734015345,0.895140664961637,1146,2.9309462915601,37.35,-121.88,1.93
3.2599,47,4.75082508250825,1.04125412541254,2229,3.67821782178218,37.35,-121.89,1.831
2.925,43,4.85655737704918,1.21311475409836,933,3.82377049180328,37.35,-121.89,1.708
2.0549,44,3.8976833976834,1.18725868725869,1243,2.3996138996139,37.35,-121.89,1.938
4.2381,43,4.80530973451327,0.969026548672566,715,3.16371681415929,37.35,-121.88,1.935
3.2793,37,4.52601156069364,1.08381502890173,1223,3.53468208092486,37.35,-121.87,1.745
2.4196,44,3.87461773700306,1.07951070336391,1018,3.1131498470948,37.34,-121.88,1.944
2.8167,52,4.14598540145985,1.01703163017032,1336,3.25060827250608,37.35,-121.88,1.835
2.6667,52,5.65217391304348,1.03864734299517,604,2.91787439613527,37.34,-121.87,3.259
6.6345,52,5.60309278350515,0.855670103092784,650,3.35051546391753,37.34,-121.87,3.09
2.4306,39,4.89920948616601,1.06916996047431,1990,3.93280632411067,37.34,-121.87,2.891
2.6312,52,3.81938325991189,1.02202643171806,1264,5.56828193832599,37.34,-121.88,3.029
2.9222,27,3.66492146596859,1.0848167539267,3019,3.16125654450262,37.35,-121.87,1.537
2.4968,46,4.37462235649547,0.996978851963746,1094,3.30513595166163,37.35,-121.86,1.741
2.3277,52,3.58755760368664,0.976958525345622,1580,3.64055299539171,37.35,-121.87,1.837
2.5947,29,3.21781574130567,0.991458206223307,6234,3.80353874313606,37.34,-121.86,1.773
3.0089,40,5.24654377880184,1.1705069124424,1718,3.95852534562212,37.34,-121.86,1.852
2.375,41,2.14673913043478,0.891304347826087,549,2.98369565217391,37.33,-121.88,1.75
1.473,35,3.06976744186047,1.07348837209302,3120,2.90232558139535,37.33,-121.88,2.136
3.0156,37,4.81874039938556,1.05222734254992,2048,3.14592933947773,37.33,-121.87,2.703
2.8594,45,3.45507246376812,1.07536231884058,1084,3.14202898550725,37.33,-121.88,2.059
2.2583,42,3.76176470588235,1.05294117647059,1254,3.68823529411765,37.33,-121.89,1.925
2.8864,34,4.71627906976744,1.14418604651163,952,4.42790697674419,37.32,-121.89,1.725
2.6607,30,3.82153846153846,1.04,1438,4.42461538461538,37.32,-121.88,1.693
2.7546,40,3.42159383033419,0.961439588688946,1276,3.28020565552699,37.32,-121.88,1.725
2.1149,43,5.36407766990291,1.16990291262136,982,4.76699029126214,37.32,-121.89,1.849
3.2317,41,3.86166007905138,1.04743083003953,865,3.41897233201581,37.32,-121.89,1.848
4.3882,52,5.12596401028278,1.03856041131105,1014,2.60668380462725,37.31,-121.89,2.236
5.8186,52,4.79683972911964,0.972911963882619,1014,2.28893905191874,37.31,-121.9,2.811
3.7738,48,4.37800687285223,1.07560137457045,971,3.33676975945017,37.32,-121.9,2.206
3.0096,42,3.81071428571429,0.914285714285714,608,2.17142857142857,37.32,-121.91,1.808
2.5804,16,3.72578616352201,1.12955974842767,1555,1.9559748427673,37.31,-121.91,2.163
2.5833,52,3.20879120879121,1.08131868131868,1165,2.56043956043956,37.32,-121.93,1.675
2.1902,37,3.13409961685824,1.03065134099617,576,2.20689655172414,37.33,-121.94,2.5
4.8519,46,5.47098214285714,1.05357142857143,1163,2.59598214285714,37.32,-121.94,2.258
3,51,3.74447513812155,1.00552486187845,1607,2.21961325966851,37.32,-121.93,1.847
3.5256,39,3.07352941176471,0.933823529411765,704,2.58823529411765,37.32,-121.92,1.926
2.4207,31,3.8502024291498,1.12145748987854,1485,3.00607287449393,37.32,-121.92,1.656
2.3633,28,3.5587734241908,1.09199318568995,1666,2.8381601362862,37.32,-121.92,1.984
4.2614,50,5.48309178743961,1.03864734299517,500,2.41545893719807,37.32,-121.93,2.113
5.2642,5,4.70916334661355,1.15139442231076,1102,2.19521912350598,37.31,-121.94,2.464
4.0474,30,5.41935483870968,1.00645161290323,858,2.76774193548387,37.31,-121.94,2.805
4.7275,26,5.3679012345679,1.00493827160494,2347,2.89753086419753,37.3,-121.94,2.93
2.7153,16,5.58291457286432,1.1356783919598,317,1.5929648241206,37.3,-121.93,2.333
2.8981,26,3.09943181818182,1,1638,2.32670454545455,37.31,-121.93,2.298
5.2769,34,5.37423312883436,0.920245398773006,424,2.60122699386503,37.31,-121.92,2.411
3.1107,26,4.37516869095817,1.05263157894737,2100,2.83400809716599,37.31,-121.92,2.479
5.0477,16,4.23046092184369,0.971943887775551,1285,2.5751503006012,37.3,-121.93,2.925
2.6573,29,3.45112781954887,1.07769423558897,969,2.42857142857143,37.31,-121.93,2.528
4.0524,13,4.07494935854153,1.0472653612424,2946,1.98919648885888,37.31,-121.92,2.139
4.0653,14,3.85092024539877,1.06871165644172,3025,1.8558282208589,37.3,-121.93,2.342
4.2762,36,6.01729106628242,1.03170028818444,772,2.22478386167147,37.3,-121.92,3.101
3.6053,35,4.51013513513514,1,635,2.14527027027027,37.3,-121.92,3.458
3.6429,28,4.11671087533157,1.07559681697613,1488,1.97347480106101,37.31,-121.91,3.326
4.7287,46,5.1728813559322,0.994915254237288,1373,2.3271186440678,37.31,-121.91,3.4
4.537,39,5.71181102362205,1.0488188976378,1531,2.41102362204724,37.3,-121.9,3.459
4.4375,43,5.71034482758621,1.04137931034483,446,3.07586206896552,37.3,-121.91,3.276
3.6563,31,5.17283950617284,1.05432098765432,829,2.04691358024691,37.3,-121.91,3.447
3.625,31,5.75700934579439,1.22429906542056,185,1.72897196261682,37.3,-121.91,2.65
3.3682,40,6.04590163934426,1.11475409836066,719,2.35737704918033,37.31,-121.89,2.352
4.5795,28,6.025390625,1.078125,1277,2.494140625,37.31,-121.88,2.628
5.8415,47,5.76978417266187,1.02158273381295,639,2.29856115107914,37.3,-121.89,2.833
4.2414,52,5.68956043956044,0.994505494505495,825,2.26648351648352,37.3,-121.89,2.848
3.7455,47,4.87112561174551,1.02283849918434,1399,2.28221859706362,37.31,-121.89,2.474
5.036,52,5.25631768953069,0.971119133574007,582,2.10108303249098,37.3,-121.9,2.966
5.6437,52,5.54577464788732,1,629,2.21478873239437,37.3,-121.9,3.12
4.325,42,4.79948586118252,1.02313624678663,927,2.38303341902314,37.3,-121.88,2.47
4.1406,44,5.28981723237598,1.03394255874674,908,2.37075718015666,37.29,-121.88,2.741
5.3955,47,5.50233644859813,0.995327102803738,961,2.24532710280374,37.3,-121.89,2.823
5.0662,46,6.22405660377359,1.05660377358491,938,2.2122641509434,37.3,-121.89,3.316
2.7042,38,4.62536873156342,1.0353982300885,710,2.09439528023599,37.29,-121.89,2.866
7.8575,26,7.36475409836066,1,626,2.5655737704918,37.29,-121.9,4.246
6.6331,36,6.22869955156951,1.00896860986547,623,2.79372197309417,37.29,-121.9,2.833
5.1765,34,6.7841726618705,0.971223021582734,378,2.71942446043166,37.29,-121.92,3.446
5.6266,36,5.98101265822785,0.943037974683544,371,2.34810126582279,37.29,-121.91,3.205
7.6659,35,6.840625,0.959375,800,2.5,37.29,-121.92,4.269
5.3077,18,6.06576728499157,1.11973018549747,1321,2.22765598650928,37.29,-121.91,3.514
3.9625,36,5.07013574660634,0.98868778280543,989,2.23755656108597,37.29,-121.93,2.882
6.5858,32,6.08695652173913,0.961352657004831,560,2.70531400966184,37.29,-121.92,3.467
5.6494,34,6.13164556962025,0.936708860759494,1010,2.55696202531646,37.28,-121.93,3.762
4.1674,10,3.96863237139272,1.04391468005019,1537,1.92848180677541,37.28,-121.93,2.14
3.6294,18,3.49879518072289,1.0714859437751,1968,1.58072289156627,37.28,-121.94,2.4
5.0822,27,6.64883720930233,1.07906976744186,1144,2.66046511627907,37.28,-121.94,3.275
5.1104,30,5.28044280442804,1.00369003690037,1387,2.5590405904059,37.27,-121.93,2.781
3.662,23,4.00829875518672,1.14522821576764,997,2.06846473029046,37.27,-121.94,2.119
3.9265,39,5.88571428571429,1.09142857142857,537,3.06857142857143,37.27,-121.94,2.369
4.9236,43,5.22084367245658,0.962779156327543,1137,2.82133995037221,37.26,-121.94,2.38
4.6758,21,5.45106382978723,1.01560283687943,1850,2.62411347517731,37.26,-121.94,2.642
5.2,10,5.04329608938548,1.12150837988827,1599,2.23324022346369,37.26,-121.95,2.487
5.5121,34,6.02439024390244,1.03658536585366,584,2.3739837398374,37.26,-121.95,2.647
5.2894,16,5.34871099050204,1.01628222523745,1894,2.56987788331072,37.25,-121.94,3.328
2.8125,39,6.76687116564417,1.07361963190184,446,2.73619631901841,37.26,-121.93,2.913
4.5208,33,5.51054852320675,1.09282700421941,762,3.21518987341772,37.26,-121.92,2.307
4.9662,36,6.06259780907668,1.02660406885759,1826,2.85758998435055,37.25,-121.92,2.585
4.9205,31,5.82035928143713,1.02694610778443,975,2.91916167664671,37.25,-121.91,2.405
4.5833,27,6.08032128514056,0.975903614457831,1284,2.57831325301205,37.28,-121.92,3.088
4.5625,33,5.86762075134168,1.01788908765653,1583,2.83184257602862,37.27,-121.92,2.535
6.0196,35,5.63829787234043,1.04863221884499,985,2.99392097264438,37.27,-121.93,2.551
4.1033,28,4.70233196159122,1.03292181069959,1753,2.40466392318244,37.27,-121.93,2.81
7.9819,26,7.57142857142857,0.956043956043956,2381,2.90720390720391,37.28,-121.92,3.97
5.6358,29,6.28376844494892,0.978433598183882,2651,3.00908059023837,37.27,-121.92,2.821
5.0062,30,5.71502590673575,1.11658031088083,2168,2.80829015544042,37.27,-121.91,2.32
6.4285,29,6.94956949569496,1.00492004920049,2098,2.58056580565806,37.28,-121.91,3.373
5.6427,26,7.02056074766355,1.03364485981308,1408,2.63177570093458,37.28,-121.9,3.2
5.0714,33,5.79931972789116,0.991496598639456,1739,2.95748299319728,37.27,-121.9,2.556
5.7385,28,5.53877551020408,1.02448979591837,1389,2.83469387755102,37.25,-121.9,2.404
4.6845,20,5.18732261116367,1.02081362346263,2892,2.7360454115421,37.25,-121.9,2.5
5.4609,28,6.80359820089955,1.02698650674663,1996,2.99250374812594,37.27,-121.9,2.636
6.8088,20,6.73787878787879,1.00151515151515,2062,3.12424242424242,37.26,-121.9,2.833
5.1461,25,5.73082099596232,0.967698519515478,2290,3.08209959623149,37.26,-121.91,2.672
5.4675,32,6.16993464052288,1.01307189542484,1790,2.92483660130719,37.26,-121.91,2.611
3.5625,32,5.01637279596977,1.10327455919396,1989,2.50503778337532,37.26,-121.91,2.552
6.0791,23,6.11990950226244,1.0158371040724,1180,2.66968325791855,37.25,-121.89,3.165
5.5,26,5.73538461538462,1.01846153846154,956,2.94153846153846,37.26,-121.89,2.317
3.8893,25,4.57639939485628,1.04236006051437,1755,2.65506807866868,37.26,-121.88,2.186
3.8047,13,4.07974137931035,1.04956896551724,1018,2.19396551724138,37.26,-121.88,2.047
3.8936,13,4.12807881773399,1.16009852216749,710,1.7487684729064,37.26,-121.88,2.259
2.8636,24,3.872,0.96,631,2.524,37.25,-121.88,2.403
5.2887,21,6.4,1.08307692307692,1040,3.2,37.25,-121.89,2.645
4.7069,26,5.13569321533923,0.952802359882006,1007,2.97050147492625,37.25,-121.89,2.348
4.2614,36,5.69038461538462,1.01730769230769,1125,2.16346153846154,37.29,-121.89,2.688
6.0936,35,6.46524064171123,1.00267379679144,988,2.64171122994652,37.28,-121.89,3.654
5.3922,34,6.36275862068966,1.03310344827586,2050,2.82758620689655,37.28,-121.9,3.029
4.1554,33,5.66410748560461,1.01535508637236,1288,2.4721689059501,37.28,-121.88,3.131
4.1645,32,6.19856115107914,1.03165467625899,2002,2.88057553956835,37.28,-121.89,2.819
5.8178,27,5.75213675213675,0.954415954415954,1020,2.90598290598291,37.27,-121.88,2.674
5.6895,24,6.57122302158273,0.989928057553957,2102,3.02446043165468,37.27,-121.88,2.89
5.8479,25,6.61155378486056,1.05776892430279,1560,3.10756972111554,37.26,-121.89,2.633
5.2088,28,6.70135746606335,1.15837104072398,688,3.1131221719457,37.27,-121.89,2.409
2.6818,39,4.03289473684211,1.03289473684211,1528,3.35087719298246,37.32,-121.87,1.849
2.7031,36,4.51226993865031,1.10429447852761,1182,3.62576687116564,37.32,-121.87,1.758
2.6386,38,3.37169811320755,0.958490566037736,2113,3.98679245283019,37.32,-121.88,1.776
3.2806,45,4.30544747081712,1.09727626459144,1920,3.73540856031128,37.32,-121.88,1.642
2.2259,24,3.1024,1.0432,1808,2.8928,37.31,-121.86,1.125
2.3293,28,4.07109004739337,0.943127962085308,455,2.1563981042654,37.3,-121.87,2.159
